time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0.828,3.55458,-3.31578,2.4455,3.5252,-3.29199,2.53176,3.5249,-3.29175,2.53176,3.52519,-3.29198,2.53176,0.0378141,0.086262,0.038189,0.086262,0.0378168,0.086262
0.869,3.55299,-3.31381,2.4542,3.52466,-3.29161,2.53362,3.52436,-3.29138,2.53362,3.52466,-3.29161,2.53362,0.0359875,0.079425,0.03637,0.079425,0.0359903,0.079425
0.889,3.55151,-3.31082,2.4799,3.52277,-3.2903,2.54022,3.52244,-3.29004,2.54022,3.52276,-3.2903,2.54022,0.0353156,0.060319,0.0357251,0.060319,0.0353185,0.060319
0.909,3.54995,-3.30984,2.484,3.5216,-3.2895,2.54124,3.52126,-3.28923,2.54124,3.52159,-3.28949,2.54124,0.0349005,0.057244,0.0353273,0.057244,0.0349036,0.057244
0.925,3.54946,-3.30948,2.4857,3.52138,-3.28935,2.54124,3.52104,-3.28908,2.54124,3.52137,-3.28935,2.54124,0.0345536,0.055544,0.0349836,0.055544,0.0345567,0.055544
0.94,3.54422,-3.30584,2.5091,3.51663,-3.28609,2.54124,3.51623,-3.28579,2.54124,3.51662,-3.28609,2.54124,0.0339305,0.032144,0.0344314,0.032144,0.0339341,0.032144
1.031,3.54366,-3.30544,2.5109,3.51548,-3.28531,2.54124,3.51507,-3.28499,2.54124,3.51548,-3.28531,2.54124,0.0346282,0.030344,0.0351503,0.030344,0.034632,0.030344
1.041,3.53849,-3.30164,2.5255,3.51113,-3.28233,2.54124,3.51064,-3.28197,2.54124,3.51112,-3.28233,2.54124,0.0334867,0.015744,0.0340898,0.015744,0.0334911,0.015744
1.173,3.53514,-3.29944,2.526,3.50863,-3.28062,2.54124,3.5081,-3.28022,2.54124,3.50863,-3.28062,2.54124,0.0325098,0.015244,0.0331687,0.015244,0.0325148,0.015244
1.176,3.53471,-3.29912,2.5263,3.50863,-3.28062,2.54124,3.5081,-3.28022,2.54124,3.50863,-3.28062,2.54124,0.0319802,0.014944,0.0326391,0.014944,0.0319852,0.014944
1.194,3.53309,-3.29722,2.5312,3.50597,-3.2788,2.54124,3.50539,-3.27837,2.54124,3.50597,-3.2788,2.54124,0.0327805,0.010044,0.0335004,0.010044,0.0327861,0.010044
1.244,3.53052,-3.2957,2.5285,3.50386,-3.27735,2.54124,3.50324,-3.27689,2.54124,3.50385,-3.27735,2.54124,0.0323649,0.012744,0.0331358,0.012744,0.032371,0.012744
1.271,3.52963,-3.29534,2.5258,3.50321,-3.27691,2.54124,3.50257,-3.27644,2.54124,3.5032,-3.2769,2.54124,0.0322128,0.015444,0.0329998,0.015444,0.0322189,0.015444
1.285,3.52687,-3.29367,2.5201,3.50071,-3.2752,2.54124,3.50003,-3.2747,2.54124,3.50071,-3.2752,2.54124,0.03202,0.021144,0.0328685,0.021144,0.0320266,0.021144
1.329,3.52646,-3.29323,2.5215,3.50061,-3.27513,2.54124,3.49992,-3.27462,2.54124,3.5006,-3.27512,2.54124,0.0315647,0.019744,0.0324159,0.019744,0.0315714,0.019744
1.345,3.5246,-3.29101,2.5297,3.49806,-3.27338,2.54124,3.49732,-3.27284,2.54124,3.49806,-3.27338,2.54124,0.0318605,0.011544,0.032777,0.011544,0.0318677,0.011544
1.386,3.52407,-3.29058,2.5303,3.49611,-3.27205,2.54124,3.49533,-3.27148,2.54124,3.49611,-3.27205,2.54124,0.033537,0.010944,0.0345054,0.010944,0.0335446,0.010944
1.416,3.52118,-3.28905,2.5288,3.49498,-3.27127,2.54124,3.49417,-3.27069,2.54124,3.49497,-3.27127,2.54124,0.0316619,0.012444,0.0326615,0.012444,0.0316697,0.012444
1.447,3.51774,-3.28707,2.5238,3.49217,-3.26935,2.54124,3.4913,-3.26872,2.54124,3.49216,-3.26934,2.54124,0.0311102,0.017444,0.0321873,0.017444,0.0311186,0.017444
1.497,3.51731,-3.2867,2.5233,3.49028,-3.26805,2.54124,3.48936,-3.26739,2.54124,3.49027,-3.26805,2.54124,0.0328417,0.017944,0.0339725,0.017944,0.0328504,0.017944
1.528,3.51551,-3.28495,2.5234,3.4892,-3.26732,2.54124,3.48825,-3.26664,2.54124,3.48919,-3.26731,2.54124,0.0316759,0.017844,0.0328376,0.017844,0.0316848,0.017844
1.542,3.51511,-3.28449,2.5246,3.48844,-3.2668,2.54124,3.48748,-3.26611,2.54124,3.48843,-3.26679,2.54124,0.0320006,0.016644,0.033184,0.016644,0.0320096,0.016644
1.558,3.51285,-3.28266,2.5278,3.48634,-3.26536,2.54124,3.48532,-3.26463,2.54124,3.48633,-3.26535,2.54124,0.0316588,0.013444,0.0329033,0.013444,0.0316682,0.013444
1.595,3.51211,-3.28226,2.5269,3.48612,-3.26521,2.54124,3.4851,-3.26448,2.54124,3.48611,-3.2652,2.54124,0.0310782,0.014344,0.0323294,0.014344,0.0310877,0.014344
1.619,3.50924,-3.28077,2.5221,3.48332,-3.26329,2.54124,3.48223,-3.26251,2.54124,3.48331,-3.26328,2.54124,0.0312692,0.019144,0.0326054,0.019144,0.0312791,0.019144
1.669,3.50678,-3.2785,2.524,3.48073,-3.26152,2.54124,3.47957,-3.26069,2.54124,3.48072,-3.26151,2.54124,0.0310959,0.017244,0.0325113,0.017244,0.0311063,0.017244
1.71,3.50652,-3.27813,2.5257,3.4789,-3.26026,2.54124,3.4777,-3.25941,2.54124,3.47889,-3.26026,2.54124,0.0328988,0.015544,0.0343717,0.015544,0.0329094,0.015544
1.74,3.50453,-3.27651,2.5277,3.47771,-3.25945,2.54124,3.47648,-3.25857,2.54124,3.4777,-3.25944,2.54124,0.0317857,0.013544,0.0332958,0.013544,0.0317965,0.013544
1.771,3.50036,-3.27493,2.5211,3.47496,-3.25757,2.54124,3.47366,-3.25664,2.54124,3.47495,-3.25756,2.54124,0.0307596,0.020144,0.0323597,0.020144,0.0307709,0.020144
1.821,3.49868,-3.27253,2.5241,3.47082,-3.25473,2.54124,3.4694,-3.25373,2.54124,3.47081,-3.25473,2.54124,0.0330575,0.017144,0.0347926,0.017144,0.0330694,0.017144
1.883,3.49843,-3.27211,2.5253,3.47066,-3.25462,2.54124,3.46924,-3.25362,2.54124,3.47065,-3.25462,2.54124,0.0328189,0.015944,0.0345592,0.015944,0.0328308,0.015944
1.892,3.49622,-3.27027,2.526,3.46969,-3.25396,2.54124,3.46824,-3.25293,2.54124,3.46968,-3.25395,2.54124,0.0311464,0.015244,0.0329199,0.015244,0.0311585,0.015244
1.973,3.48981,-3.26661,2.5208,3.46389,-3.24999,2.54124,3.46227,-3.24885,2.54124,3.46388,-3.24998,2.54124,0.0307878,0.020444,0.0327724,0.020444,0.0308009,0.020444
2.012,3.48794,-3.26455,2.5222,3.46137,-3.24827,2.54124,3.45967,-3.24707,2.54124,3.46136,-3.24826,2.54124,0.0311577,0.019044,0.0332352,0.019044,0.0311713,0.019044
2.074,3.4874,-3.2641,2.5229,3.45891,-3.24658,2.54124,3.45713,-3.24533,2.54124,3.4589,-3.24657,2.54124,0.0334465,0.018344,0.0356206,0.018344,0.0334605,0.018344
2.135,3.48129,-3.26085,2.5182,3.45591,-3.24453,2.54124,3.45403,-3.24321,2.54124,3.4559,-3.24452,2.54124,0.0301694,0.023044,0.0324654,0.023044,0.030184,0.023044
2.186,3.47878,-3.25846,2.5207,3.4534,-3.24281,2.54124,3.45144,-3.24143,2.54124,3.45339,-3.2428,2.54124,0.0298185,0.020544,0.0322144,0.020544,0.0298336,0.020544
2.237,3.47847,-3.258,2.5215,3.45115,-3.24127,2.54124,3.44911,-3.23984,2.54124,3.45114,-3.24126,2.54124,0.0320302,0.019744,0.0345184,0.019744,0.0320456,0.019744
2.267,3.4757,-3.256,2.5209,3.45019,-3.24061,2.54124,3.44812,-3.23916,2.54124,3.45018,-3.2406,2.54124,0.0297901,0.020344,0.0323176,0.020344,0.0298058,0.020344
2.287,3.47491,-3.2557,2.52,3.44816,-3.23922,2.54124,3.44602,-3.23772,2.54124,3.44815,-3.23921,2.54124,0.0314125,0.021244,0.0340264,0.021244,0.0314285,0.021244
2.328,3.47209,-3.25449,2.5179,3.44704,-3.23845,2.54124,3.44486,-3.23692,2.54124,3.44703,-3.23844,2.54124,0.0297449,0.023344,0.0324087,0.023344,0.0297611,0.023344
2.338,3.47165,-3.25409,2.5185,3.44667,-3.2382,2.54124,3.44447,-3.23666,2.54124,3.44665,-3.23819,2.54124,0.0296114,0.022744,0.0322909,0.022744,0.0296277,0.022744
2.348,3.46996,-3.25175,2.5219,3.44314,-3.23578,2.54124,3.44082,-3.23416,2.54124,3.44313,-3.23577,2.54124,0.0312154,0.019344,0.0340409,0.019344,0.0312323,0.019344
2.419,3.46567,-3.24947,2.5192,3.44074,-3.23414,2.54124,3.43833,-3.23246,2.54124,3.44073,-3.23413,2.54124,0.0292589,0.022044,0.0321954,0.022044,0.0292763,0.022044
2.47,3.46262,-3.24794,2.5174,3.43787,-3.23217,2.54124,3.43535,-3.23041,2.54124,3.43785,-3.23216,2.54124,0.029349,0.023844,0.0324203,0.023844,0.0293669,0.023844
2.51,3.46232,-3.24747,2.5185,3.43771,-3.23206,2.54124,3.43518,-3.2303,2.54124,3.43769,-3.23205,2.54124,0.0290409,0.022744,0.0321188,0.022744,0.0290589,0.022744
2.53,3.46045,-3.2449,2.522,3.43531,-3.23042,2.54124,3.43269,-3.2286,2.54124,3.4353,-3.23041,2.54124,0.0290071,0.019244,0.0321909,0.019244,0.0290255,0.019244
2.581,3.45988,-3.24441,2.522,3.43351,-3.22919,2.54124,3.43081,-3.22731,2.54124,3.43349,-3.22918,2.54124,0.0304566,0.019244,0.0337271,0.019244,0.0304754,0.019244
2.601,3.45687,-3.24312,2.5205,3.43234,-3.22839,2.54124,3.4296,-3.22648,2.54124,3.43232,-3.22837,2.54124,0.02862,0.020744,0.0319508,0.020744,0.0286391,0.020744
2.632,3.45373,-3.24164,2.5189,3.42947,-3.22642,2.54124,3.42661,-3.22443,2.54124,3.42945,-3.22641,2.54124,0.0286447,0.022344,0.0321178,0.022344,0.0286643,0.022344
2.683,3.45112,-3.23874,2.5194,3.42676,-3.22457,2.54124,3.42379,-3.2225,2.54124,3.42674,-3.22455,2.54124,0.0281854,0.021844,0.0317853,0.021844,0.0282055,0.021844
2.733,3.45062,-3.23831,2.5198,3.42485,-3.22326,2.54124,3.4218,-3.22114,2.54124,3.42483,-3.22325,2.54124,0.0298432,0.021444,0.0335394,0.021444,0.0298637,0.021444
2.774,3.44751,-3.23674,2.5205,3.42357,-3.22238,2.54124,3.42048,-3.22023,2.54124,3.42355,-3.22237,2.54124,0.0279166,0.020744,0.0316801,0.020744,0.0279374,0.020744
2.794,3.44673,-3.23647,2.5196,3.42134,-3.22086,2.54124,3.41815,-3.21864,2.54124,3.42133,-3.22085,2.54124,0.0298043,0.021644,0.0336833,0.021644,0.0298256,0.021644
2.835,3.44359,-3.23472,2.5155,3.41906,-3.2193,2.54124,3.41578,-3.21701,2.54124,3.41905,-3.21929,2.54124,0.0289775,0.025744,0.0329754,0.025744,0.0289992,0.025744
2.865,3.44214,-3.23289,2.5184,3.4179,-3.2185,2.54124,3.41456,-3.21618,2.54124,3.41788,-3.21849,2.54124,0.0281892,0.022844,0.0322423,0.022844,0.0282111,0.022844
2.896,3.43898,-3.23041,2.5204,3.41509,-3.21658,2.54124,3.41163,-3.21418,2.54124,3.41507,-3.21656,2.54124,0.0276085,0.020844,0.0318053,0.020844,0.027631,0.020844
2.966,3.43808,-3.23012,2.5193,3.41323,-3.21531,2.54124,3.4097,-3.21285,2.54124,3.41322,-3.21529,2.54124,0.0289234,0.021944,0.0332228,0.021944,0.0289463,0.021944
2.987,3.43483,-3.22899,2.5159,3.41212,-3.21455,2.54124,3.40853,-3.21206,2.54124,3.4121,-3.21453,2.54124,0.0269074,0.025344,0.0312728,0.025344,0.0269305,0.025344
2.995,3.43434,-3.22863,2.5164,3.41196,-3.21444,2.54124,3.40837,-3.21194,2.54124,3.41195,-3.21442,2.54124,0.0264987,0.024844,0.0308725,0.024844,0.0265218,0.024844
3.007,3.43368,-3.22638,2.5227,3.40911,-3.21248,2.54124,3.40538,-3.2099,2.54124,3.40909,-3.21247,2.54124,0.0282347,0.018544,0.0327501,0.018544,0.0282583,0.018544
3.068,3.43332,-3.22587,2.5232,3.40742,-3.21132,2.54124,3.40361,-3.20869,2.54124,3.4074,-3.21131,2.54124,0.0297074,0.018044,0.0343154,0.018044,0.0297314,0.018044
3.088,3.42867,-3.22365,2.5198,3.4062,-3.21049,2.54124,3.40234,-3.20782,2.54124,3.40618,-3.21048,2.54124,0.0260397,0.021444,0.0307217,0.021444,0.0260639,0.021444
3.118,3.4276,-3.2233,2.5192,3.40393,-3.20894,2.54124,3.39997,-3.20619,2.54124,3.40391,-3.20892,2.54124,0.0276861,0.022044,0.0324996,0.022044,0.0277108,0.022044
3.197,3.42312,-3.22009,2.5181,3.40073,-3.20673,2.54116,3.39694,-3.20412,2.54124,3.40075,-3.20674,2.54107,0.0260626,0.0230633,0.0306575,0.0231449,0.0260408,0.022967
3.214,3.42272,-3.21962,2.5185,3.40036,-3.20648,2.54116,3.39656,-3.20386,2.54124,3.40037,-3.20648,2.54107,0.0259383,0.0226633,0.0305441,0.0227449,0.025925,0.022567
3.23,3.42003,-3.21754,2.521,3.39756,-3.20456,2.54116,3.39368,-3.20189,2.54124,3.39752,-3.20453,2.54107,0.0259452,0.0201633,0.0306433,0.0202449,0.0259954,0.020067
3.291,3.41642,-3.21573,2.5183,3.39321,-3.20158,2.54116,3.3892,-3.19882,2.54124,3.39309,-3.20149,2.54107,0.0271842,0.0228633,0.0320412,0.0229449,0.0273335,0.022767
3.354,3.41583,-3.21529,2.5179,3.39305,-3.20147,2.54116,3.38904,-3.19871,2.54124,3.39293,-3.20138,2.54107,0.0266428,0.0232633,0.0315053,0.0233449,0.0267957,0.023167
3.361,3.41363,-3.21294,2.5208,3.39074,-3.19989,2.54116,3.38666,-3.19708,2.54124,3.39058,-3.19977,2.54107,0.0263493,0.0203633,0.0312905,0.0204449,0.0265542,0.020267
3.4,3.41334,-3.21252,2.5222,3.39064,-3.19982,2.54116,3.38655,-3.19701,2.54124,3.39047,-3.1997,2.54107,0.0260192,0.0189633,0.0309616,0.0190449,0.0262264,0.018867
3.422,3.41077,-3.21098,2.5233,3.38769,-3.1978,2.54116,3.38351,-3.19492,2.54124,3.38747,-3.19764,2.54107,0.0265813,0.0178633,0.0316405,0.0179449,0.0268556,0.017767
3.473,3.40608,-3.20932,2.518,3.38555,-3.19633,2.54116,3.3813,-3.19341,2.54124,3.38528,-3.19615,2.54107,0.0242949,0.0231633,0.0294506,0.0232449,0.024619,0.023067
3.513,3.40554,-3.20878,2.5188,3.38346,-3.19491,2.54116,3.37914,-3.19193,2.54124,3.38316,-3.19469,2.54107,0.0260748,0.0223633,0.0313135,0.0224449,0.0264465,0.022267
3.544,3.40463,-3.20654,2.5233,3.38287,-3.1945,2.54116,3.37853,-3.19152,2.54124,3.38256,-3.19428,2.54107,0.024861,0.0178633,0.0301069,0.0179449,0.0252445,0.017767
3.564,3.40445,-3.20608,2.5243,3.38052,-3.19289,2.54116,3.3761,-3.18985,2.54124,3.38016,-3.19264,2.54107,0.0273219,0.0168633,0.0326621,0.0169449,0.0277588,0.016767
3.594,3.40246,-3.20465,2.5244,3.37977,-3.19238,2.54116,3.37533,-3.18932,2.54124,3.3794,-3.19212,2.54107,0.0257901,0.0167633,0.0311576,0.0168449,0.0262437,0.016667
3.615,3.4016,-3.2044,2.5227,3.37897,-3.19183,2.54116,3.3745,-3.18875,2.54124,3.37858,-3.19156,2.54107,0.0258854,0.0184633,0.031291,0.0185449,0.0263577,0.018367
3.625,3.39782,-3.20317,2.5179,3.37678,-3.19033,2.54116,3.37223,-3.1872,2.54124,3.37635,-3.19003,2.54107,0.0246546,0.0232633,0.0301644,0.0233449,0.0251785,0.023167
3.675,3.39746,-3.20277,2.5183,3.37566,-3.18956,2.54116,3.37107,-3.18641,2.54124,3.37521,-3.18924,2.54107,0.025495,0.0228633,0.0310512,0.0229449,0.0260444,0.022767
3.686,3.39589,-3.20029,2.5235,3.37368,-3.18821,2.54116,3.36903,-3.18501,2.54124,3.37319,-3.18786,2.54107,0.0252837,0.0176633,0.0309062,0.0177449,0.0258758,0.017567
3.736,3.39537,-3.19977,2.5237,3.37144,-3.18667,2.54116,3.3667,-3.18342,2.54124,3.37091,-3.1863,2.54107,0.0272848,0.0174633,0.0330046,0.0175449,0.0279281,0.017367
3.767,3.39161,-3.19763,2.5228,3.36914,-3.1851,2.54116,3.36433,-3.18179,2.54124,3.36857,-3.1847,2.54107,0.0257226,0.0183633,0.0315459,0.0184449,0.0264186,0.018267
3.817,3.38808,-3.19546,2.5228,3.36754,-3.184,2.54116,3.36267,-3.18065,2.54124,3.36694,-3.18358,2.54107,0.0235135,0.0183633,0.0294083,0.0184449,0.0242461,0.018267
3.848,3.38766,-3.19504,2.5225,3.36546,-3.18258,2.54116,3.36051,-3.17918,2.54124,3.36482,-3.18213,2.54107,0.0254571,0.0186633,0.0314455,0.0187449,0.0262372,0.018567
3.878,3.38615,-3.1932,2.5238,3.36323,-3.18105,2.54116,3.35819,-3.17759,2.54124,3.36254,-3.18057,2.54107,0.0259521,0.0173633,0.0320293,0.0174449,0.0267811,0.017267
3.939,3.38237,-3.19105,2.5241,3.36142,-3.17981,2.54116,3.35631,-3.1763,2.54124,3.3607,-3.17931,2.54107,0.0237826,0.0170633,0.0299464,0.0171449,0.0246533,0.016967
3.959,3.3816,-3.19077,2.5232,3.35939,-3.17842,2.54116,3.35421,-3.17486,2.54124,3.35864,-3.17789,2.54107,0.0254114,0.0179633,0.0316762,0.0180449,0.0263296,0.017867
3.989,3.37856,-3.18875,2.5186,3.35726,-3.17697,2.54116,3.352,-3.17335,2.54124,3.35647,-3.17641,2.54107,0.0243396,0.0225633,0.0307034,0.0226449,0.0253061,0.022467
4.027,3.37823,-3.18826,2.5192,3.3571,-3.17686,2.54116,3.35183,-3.17324,2.54124,3.3563,-3.1763,2.54107,0.0240014,0.0219633,0.0303675,0.0220449,0.0249705,0.021867
4.04,3.37681,-3.18603,2.5252,3.35471,-3.17522,2.54116,3.34934,-3.17153,2.54124,3.35387,-3.17463,2.54107,0.0246002,0.0159633,0.0310545,0.0160449,0.0256185,0.015867
4.075,3.37632,-3.18561,2.5262,3.35455,-3.17511,2.54116,3.34918,-3.17142,2.54124,3.3537,-3.17452,2.54107,0.0241698,0.0149633,0.0306279,0.0150449,0.025191,0.014867
4.08,3.37179,-3.18417,2.5217,3.35131,-3.17289,2.54116,3.34581,-3.16911,2.54124,3.3504,-3.17225,2.54107,0.0233864,0.0194633,0.0300369,0.0195449,0.0244886,0.019367
4.182,3.36862,-3.18186,2.522,3.34961,-3.17173,2.54116,3.34404,-3.1679,2.54124,3.34867,-3.17107,2.54107,0.0215378,0.0191633,0.0282678,0.0192449,0.0226771,0.019067
4.202,3.3685,-3.18143,2.5233,3.34834,-3.17085,2.54116,3.34271,-3.16699,2.54124,3.34737,-3.17018,2.54107,0.0227671,0.0178633,0.029558,0.0179449,0.0239346,0.017767
4.232,3.3668,-3.17919,2.5274,3.34707,-3.16998,2.54116,3.34138,-3.16608,2.54124,3.34608,-3.16929,2.54107,0.0217718,0.0137633,0.0285942,0.0138449,0.0229604,0.013667
4.263,3.36601,-3.1788,2.5268,3.34479,-3.16842,2.54116,3.33901,-3.16445,2.54124,3.34376,-3.1677,2.54107,0.0236208,0.0143633,0.0305752,0.0144449,0.0248646,0.014267
4.313,3.36186,-3.17711,2.5232,3.34251,-3.16686,2.54116,3.33663,-3.16283,2.54124,3.34144,-3.16611,2.54107,0.0218985,0.0179633,0.0289961,0.0180449,0.0231995,0.017867
4.344,3.3599,-3.1757,2.5231,3.34182,-3.16639,2.54116,3.33591,-3.16233,2.54124,3.34073,-3.16563,2.54107,0.0203348,0.0180633,0.0274622,0.0181449,0.0216498,0.017967
4.364,3.35956,-3.17531,2.5234,3.34066,-3.16559,2.54116,3.33469,-3.1615,2.54124,3.33955,-3.16482,2.54107,0.021255,0.0177633,0.0284435,0.0178449,0.0225964,0.017667
4.374,3.3576,-3.17302,2.5272,3.33891,-3.1644,2.54116,3.33287,-3.16025,2.54124,3.33777,-3.1636,2.54107,0.0205799,0.0139633,0.0278276,0.0140449,0.0219526,0.013867
4.415,3.35702,-3.17259,2.5277,3.33658,-3.1628,2.54116,3.33044,-3.15859,2.54124,3.33539,-3.16198,2.54107,0.0226627,0.0134633,0.0300465,0.0135449,0.0240913,0.013367
4.455,3.35234,-3.17092,2.5214,3.33468,-3.1615,2.54116,3.32845,-3.15722,2.54124,3.33345,-3.16065,2.54107,0.0200168,0.0197633,0.0275382,0.0198449,0.0214972,0.019667
4.486,3.34983,-3.16893,2.5222,3.33156,-3.15936,2.54116,3.32519,-3.15499,2.54124,3.33028,-3.15847,2.54107,0.0206241,0.0189633,0.0283124,0.0190449,0.0221744,0.018867
4.577,3.34769,-3.16593,2.5265,3.32829,-3.15712,2.54116,3.32176,-3.15264,2.54124,3.32694,-3.15619,2.54107,0.0213051,0.0146633,0.0291334,0.0147449,0.022917,0.014567
4.617,3.34221,-3.16445,2.5209,3.3256,-3.15528,2.54116,3.31894,-3.15071,2.54124,3.3242,-3.15431,2.54107,0.0189712,0.0202633,0.0270192,0.0203449,0.0206617,0.020167
4.668,3.34024,-3.16183,2.5284,3.32228,-3.15301,2.54116,3.31546,-3.14833,2.54124,3.32082,-3.152,2.54107,0.0200112,0.0127633,0.0282232,0.0128449,0.0217679,0.012667
4.739,3.33749,-3.15932,2.5294,3.31917,-3.15088,2.54116,3.31219,-3.1461,2.54124,3.31766,-3.14983,2.54107,0.0201677,0.0117633,0.0285464,0.0118449,0.0219884,0.011667
4.8,3.33278,-3.15832,2.5236,3.31613,-3.1488,2.54116,3.30899,-3.1439,2.54124,3.31455,-3.1477,2.54107,0.019185,0.0175633,0.0278206,0.0176449,0.0210953,0.017467
4.85,3.33236,-3.15796,2.5244,3.31397,-3.14732,2.54116,3.30672,-3.14235,2.54124,3.31236,-3.1462,2.54107,0.0212382,0.0167633,0.0300127,0.0168449,0.0231987,0.016667
