# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Measurement Data Fomat:
# Time [s]    Subject #    range [m]    bearing [rad] 
1248272294.404 	   9 	  1.250 	  0.335 
1248272294.636 	   9 	  1.184 	  0.466 
1248272294.866 	  16 	  3.458 	  0.506 
1248272295.332 	  14 	  2.332 	 -0.051 
1248272296.043 	  14 	  2.280 	  0.135 
1248272296.277 	  14 	  2.230 	  0.212 
1248272296.522 	  18 	  4.688 	 -0.096 
1248272296.522 	  14 	  2.198 	  0.273 
1248272296.761 	  14 	  2.138 	  0.345 
1248272296.990 	  18 	  4.677 	 -0.018 
1248272296.991 	  90 	  3.249 	  0.346 
1248272296.991 	  14 	  2.094 	  0.376 
1248272297.232 	  18 	  4.677 	 -0.016 
1248272297.232 	  90 	  3.231 	  0.348 
1248272297.232 	  14 	  2.080 	  0.387 
1248272297.470 	  18 	  4.658 	 -0.016 
1248272297.470 	  90 	  3.219 	  0.350 
1248272297.470 	  14 	  2.054 	  0.398 
1248272297.754 	  14 	  2.040 	  0.409 
1248272298.011 	  14 	  2.011 	  0.423 
1248272298.261 	  14 	  1.990 	  0.435 
1248272298.510 	  14 	  1.965 	  0.452 
1248272298.758 	  18 	  4.541 	 -0.013 
1248272298.758 	   7 	  6.060 	  0.564 
1248272299.007 	  14 	  1.927 	  0.479 
1248272299.524 	  18 	  4.510 	 -0.016 
1248272299.524 	  45 	  6.329 	  0.303 
1248272299.524 	  90 	  3.078 	  0.375 
1248272299.524 	  14 	  1.898 	  0.494 
1248272299.762 	  18 	  4.530 	 -0.011 
1248272299.763 	  90 	  3.051 	  0.376 
1248272299.763 	  14 	  1.879 	  0.508 
1248272300.001 	  90 	  3.027 	  0.379 
1248272300.001 	  14 	  1.854 	  0.519 
1248272300.239 	  14 	  1.848 	  0.533 
1248272300.488 	  90 	  3.037 	  0.372 
1248272300.735 	  90 	  3.044 	  0.343 
1248272301.002 	  18 	  4.393 	 -0.129 
1248272301.003 	  90 	  3.074 	  0.273 
1248272301.003 	  14 	  1.883 	  0.455 
1248272301.239 	  45 	  6.473 	  0.155 
1248272301.239 	  90 	  3.095 	  0.236 
1248272301.240 	  14 	  1.896 	  0.423 
1248272301.477 	  14 	  1.903 	  0.396 
1248272301.714 	  90 	  3.076 	  0.197 
1248272301.715 	  14 	  1.895 	  0.402 
1248272301.984 	  14 	  1.881 	  0.418 
1248272302.218 	  14 	  1.871 	  0.418 
1248272302.686 	  14 	  1.859 	  0.433 
1248272302.923 	  90 	  3.007 	  0.195 
1248272302.923 	  14 	  1.837 	  0.453 
1248272303.156 	   5 	  3.267 	  0.396 
1248272303.390 	  14 	  1.816 	  0.472 
1248272303.871 	  90 	  2.915 	  0.211 
1248272304.339 	   5 	  3.096 	  0.426 
1248272304.339 	  14 	  1.749 	  0.507 
1248272304.806 	  45 	  6.329 	  0.123 
1248272305.041 	  90 	  2.838 	  0.213 
1248272305.041 	  14 	  1.709 	  0.537 
1248272305.509 	  90 	  2.811 	  0.214 
1248272305.509 	  14 	  1.685 	  0.555 
1248272305.743 	   5 	  2.944 	  0.439 
1248272305.978 	  14 	  1.665 	  0.565 
1248272306.912 	   5 	  2.832 	  0.453 
1248272307.379 	   5 	  2.754 	  0.463 
1248272307.613 	   5 	  2.730 	  0.471 
1248272307.846 	  90 	  2.611 	  0.304 
1248272308.319 	  45 	  6.060 	  0.219 
1248272308.319 	  90 	  2.595 	  0.324 
1248272308.319 	   7 	  5.585 	  0.498 
1248272308.319 	   5 	  2.504 	  0.572 
1248272308.817 	  63 	  4.142 	  0.444 
1248272309.549 	  90 	  2.525 	  0.348 
1248272309.795 	  63 	  3.973 	  0.514 
1248272310.042 	  90 	  2.453 	  0.410 
1248272310.042 	  63 	  3.973 	  0.521 
1248272310.286 	  18 	  3.812 	 -0.070 
1248272310.286 	  45 	  5.813 	  0.300 
1248272310.286 	  90 	  2.416 	  0.414 
1248272310.528 	  18 	  3.781 	 -0.068 
1248272310.528 	  45 	  5.813 	  0.299 
1248272310.528 	  90 	  2.416 	  0.418 
1248272311.003 	  18 	  3.768 	 -0.033 
1248272311.004 	  90 	  2.362 	  0.452 
1248272311.242 	  90 	  2.289 	  0.508 
1248272311.478 	  18 	  3.720 	  0.023 
1248272311.478 	  90 	  2.250 	  0.522 
1248272311.718 	  18 	  3.720 	  0.024 
1248272311.718 	  45 	  5.585 	  0.388 
1248272311.718 	  90 	  2.238 	  0.525 
1248272311.990 	  90 	  2.230 	  0.527 
1248272312.222 	  18 	  3.674 	  0.109 
1248272312.456 	  18 	  3.658 	  0.127 
1248272312.688 	  45 	  5.376 	  0.491 
1248272312.923 	  45 	  5.277 	  0.493 
1248272313.152 	  18 	  3.584 	  0.161 
1248272313.386 	  18 	  3.564 	  0.204 
1248272313.620 	  18 	  3.536 	  0.212 
1248272313.859 	  18 	  3.536 	  0.214 
1248272314.856 	  18 	  3.388 	  0.299 
1248272315.330 	  18 	  3.340 	  0.315 
1248272315.810 	  18 	  3.267 	  0.368 
1248272316.059 	  18 	  3.198 	  0.403 
1248272316.555 	  18 	  3.162 	  0.412 
1248272317.015 	  18 	  3.063 	  0.490 
1248272317.247 	  18 	  3.038 	  0.501 
1248272317.711 	  18 	  3.003 	  0.496 
1248272317.946 	  18 	  2.974 	  0.511 
1248272318.174 	  18 	  2.859 	  0.572 
1248272354.919 	  36 	  3.768 	 -0.078 
1248272355.845 	  36 	  3.720 	 -0.043 
1248272357.008 	  36 	  3.643 	  0.038 
1248272357.240 	  36 	  3.628 	  0.048 
1248272357.474 	  36 	  3.584 	  0.076 
1248272357.709 	  36 	  3.584 	  0.083 
1248272358.227 	  36 	  3.513 	  0.102 
1248272358.695 	  36 	  3.502 	  0.095 
1248272359.158 	  36 	  3.442 	  0.100 
1248272360.557 	  36 	  3.379 	  0.115 
1248272360.790 	  36 	  3.344 	  0.117 
1248272362.695 	  36 	  3.200 	  0.109 
1248272362.926 	  36 	  3.170 	  0.109 
1248272363.162 	  36 	  3.167 	  0.117 
1248272363.394 	  36 	  3.129 	  0.132 
1248272363.628 	  36 	  3.129 	  0.144 
1248272364.095 	  36 	  3.096 	  0.132 
1248272364.328 	  36 	  3.079 	  0.139 
1248272364.555 	  36 	  3.075 	  0.145 
1248272364.786 	  36 	  3.038 	  0.147 
1248272365.020 	  36 	  3.033 	  0.144 
1248272365.254 	  36 	  3.011 	  0.139 
1248272365.717 	  36 	  2.973 	  0.140 
1248272366.419 	  36 	  2.916 	  0.164 
1248272366.656 	  36 	  2.912 	  0.166 
1248272367.125 	  36 	  2.851 	  0.170 
1248272367.592 	  36 	  2.834 	  0.173 
1248272368.291 	  36 	  2.765 	  0.179 
1248272368.757 	  36 	  2.754 	  0.167 
1248272369.223 	  36 	  2.702 	  0.185 
1248272369.458 	  36 	  2.694 	  0.188 
1248272369.925 	  36 	  2.664 	  0.195 
1248272370.857 	  36 	  2.611 	  0.195 
1248272371.325 	  36 	  2.576 	  0.196 
1248272371.795 	  36 	  2.554 	  0.187 
1248272372.765 	  36 	  2.463 	  0.200 
1248272373.467 	  36 	  2.421 	  0.210 
1248272373.934 	  36 	  2.407 	  0.205 
1248272374.403 	  36 	  2.358 	  0.216 
1248272374.636 	  36 	  2.347 	  0.216 
1248272374.869 	  36 	  2.344 	  0.210 
1248272375.103 	  36 	  2.332 	  0.212 
1248272376.037 	  36 	  2.252 	  0.231 
1248272376.505 	  36 	  2.238 	  0.224 
1248272376.739 	  36 	  2.203 	  0.240 
1248272377.438 	  36 	  2.183 	  0.221 
1248272377.906 	  36 	  2.138 	  0.233 
1248272378.139 	  36 	  2.129 	  0.234 
1248272378.375 	  36 	  2.097 	  0.251 
1248272378.608 	  36 	  2.084 	  0.246 
1248272379.075 	  36 	  2.043 	  0.253 
1248272379.541 	  36 	  2.011 	  0.263 
1248272380.004 	  36 	  1.972 	  0.264 
1248272380.471 	  36 	  1.957 	  0.254 
1248272380.936 	  36 	  1.931 	  0.257 
1248272381.170 	  36 	  1.902 	  0.276 
1248272381.867 	  36 	  1.856 	  0.281 
1248272382.381 	  36 	  1.807 	  0.288 
1248272382.847 	  36 	  1.783 	  0.296 
1248272385.410 	  36 	  1.591 	  0.568 
1248272385.642 	  36 	  1.604 	  0.545 
1248272385.874 	  36 	  1.655 	  0.478 
1248272386.568 	  36 	  1.749 	  0.324 
1248272386.797 	  36 	  1.785 	  0.258 
1248272387.020 	  36 	  1.795 	  0.206 
1248272387.247 	  36 	  1.813 	  0.141 
1248272387.481 	  36 	  1.826 	  0.077 
1248272387.714 	  36 	  1.832 	  0.022 
1248272390.326 	  36 	  1.824 	  0.127 
1248272390.572 	  36 	  1.821 	  0.129 
1248272390.814 	  36 	  1.827 	  0.112 
1248272391.055 	  36 	  1.826 	  0.083 
1248272401.359 	  81 	  1.927 	  0.362 
1248272402.265 	  81 	  1.951 	  0.280 
1248272402.527 	  90 	  4.916 	  0.202 
1248272402.762 	  90 	  4.833 	  0.214 
1248272402.998 	  81 	  1.865 	  0.271 
1248272403.232 	  81 	  1.848 	  0.278 
1248272403.467 	  90 	  4.833 	  0.208 
1248272403.938 	  81 	  1.806 	  0.270 
1248272404.174 	  81 	  1.785 	  0.287 
1248272404.408 	  81 	  1.773 	  0.273 
1248272404.882 	  90 	  4.684 	  0.214 
1248272405.356 	  81 	  1.697 	  0.287 
1248272405.832 	  18 	  5.277 	 -0.156 
1248272405.832 	  90 	  4.602 	  0.220 
1248272405.832 	  81 	  1.664 	  0.299 
1248272405.832 	  14 	  5.813 	  0.462 
1248272406.070 	  81 	  1.650 	  0.309 
1248272406.550 	  81 	  1.615 	  0.323 
1248272407.023 	  90 	  4.578 	  0.222 
1248272407.023 	  14 	  5.697 	  0.475 
1248272407.493 	  14 	  5.697 	  0.483 
1248272407.959 	  81 	  1.517 	  0.347 
1248272408.425 	  90 	  4.460 	  0.220 
1248272408.425 	  81 	  1.487 	  0.330 
1248272408.660 	  14 	  5.697 	  0.488 
1248272408.895 	  81 	  1.457 	  0.321 
1248272409.602 	  90 	  4.347 	  0.214 
1248272410.308 	  90 	  4.327 	  0.220 
1248272410.776 	  90 	  4.327 	  0.212 
1248272411.010 	  14 	  5.585 	  0.523 
1248272411.240 	  81 	  1.269 	  0.420 
1248272411.975 	  18 	  4.833 	  0.128 
1248272411.975 	  90 	  3.817 	  0.541 
1248272412.224 	  18 	  4.754 	  0.207 
1248272412.687 	  18 	  4.677 	  0.323 
1248272413.148 	  18 	  4.460 	  0.418 
1248272413.379 	  18 	  4.393 	  0.458 
1248272416.382 	  18 	  4.056 	  0.521 
1248272420.783 	  18 	  3.768 	  0.556 
1248272421.474 	  18 	  3.720 	  0.559 
1248272422.448 	  18 	  3.817 	  0.466 
1248272422.910 	  18 	  3.919 	  0.393 
1248272424.302 	  18 	  3.925 	  0.315 
1248272424.770 	  18 	  3.919 	  0.309 
1248272425.238 	  18 	  3.906 	  0.304 
1248272425.472 	  18 	  3.868 	  0.316 
1248272425.706 	  18 	  3.919 	  0.232 
1248272425.941 	  18 	  3.919 	  0.224 
1248272427.582 	  63 	  4.754 	  0.549 
1248272428.282 	  63 	  4.754 	  0.550 
1248272428.984 	  63 	  4.916 	  0.472 
1248272429.452 	  18 	  3.817 	  0.057 
1248272429.452 	  63 	  4.916 	  0.473 
1248272429.686 	  18 	  3.768 	  0.063 
1248272429.915 	  18 	  3.784 	  0.005 
1248272430.151 	  18 	  3.738 	 -0.030 
1248272430.151 	  63 	  5.036 	  0.384 
1248272430.388 	  18 	  3.768 	 -0.039 
1248272430.388 	  63 	  5.001 	  0.382 
1248272431.098 	  18 	  3.720 	 -0.039 
1248272431.099 	  90 	  3.065 	  0.523 
1248272432.085 	  63 	  5.090 	  0.296 
1248272432.552 	  18 	  3.628 	 -0.127 
1248272432.552 	  90 	  3.096 	  0.448 
1248272433.484 	  63 	  5.090 	  0.208 
1248272433.950 	  63 	  5.001 	  0.196 
1248272434.418 	  63 	  5.001 	  0.128 
1248272434.653 	  63 	  5.090 	  0.122 
1248272434.888 	  63 	  5.001 	  0.121 
1248272435.118 	  63 	  4.964 	  0.119 
1248272435.576 	  63 	  5.001 	  0.115 
1248272436.039 	  90 	  3.096 	  0.205 
1248272436.759 	  90 	  3.086 	  0.172 
1248272436.996 	  90 	  3.065 	  0.181 
1248272437.943 	  90 	  3.036 	  0.098 
1248272438.182 	  63 	  4.833 	 -0.068 
1248272438.182 	  16 	  4.028 	  0.508 
1248272438.423 	  90 	  2.996 	  0.091 
1248272438.423 	  16 	  3.973 	  0.519 
1248272438.661 	  90 	  3.003 	  0.039 
1248272438.903 	  63 	  4.754 	 -0.158 
1248272438.903 	  90 	  2.980 	  0.001 
1248272438.903 	  16 	  4.172 	  0.422 
1248272439.142 	  63 	  4.754 	 -0.174 
1248272439.142 	  90 	  2.961 	 -0.009 
1248272439.142 	  16 	  4.142 	  0.412 
1248272439.142 	  14 	  4.602 	  0.559 
1248272439.382 	  63 	  4.677 	 -0.172 
1248272439.382 	  90 	  2.939 	 -0.009 
1248272439.382 	  16 	  4.113 	  0.419 
1248272439.383 	  14 	  4.592 	  0.563 
1248272439.621 	  16 	  4.162 	  0.423 
1248272439.861 	  63 	  4.677 	 -0.168 
1248272439.861 	  90 	  2.914 	 -0.010 
1248272439.861 	  16 	  4.084 	  0.417 
1248272440.098 	  90 	  2.887 	  0.003 
1248272440.336 	  14 	  4.754 	  0.494 
1248272440.576 	  16 	  4.264 	  0.327 
1248272440.816 	  90 	  2.829 	 -0.107 
1248272440.816 	  16 	  4.209 	  0.332 
1248272440.816 	  14 	  4.677 	  0.491 
1248272441.307 	  16 	  4.202 	  0.349 
1248272441.307 	  14 	  4.602 	  0.496 
1248272441.546 	  16 	  4.202 	  0.260 
1248272441.790 	  14 	  4.754 	  0.419 
1248272442.300 	  16 	  4.142 	  0.243 
1248272442.536 	  16 	  4.101 	  0.259 
1248272442.769 	  16 	  4.202 	  0.203 
1248272443.008 	  14 	  4.754 	  0.361 
1248272443.247 	  16 	  4.151 	  0.180 
1248272443.247 	  14 	  4.623 	  0.365 
1248272443.484 	  14 	  4.617 	  0.366 
1248272443.722 	  16 	  4.113 	  0.180 
1248272443.954 	  16 	  4.142 	  0.149 
1248272444.190 	  16 	  4.202 	  0.079 
1248272444.427 	  14 	  4.611 	  0.288 
1248272444.664 	  16 	  4.084 	  0.097 
1248272445.140 	  16 	  4.028 	  0.085 
1248272445.609 	  16 	  4.028 	  0.017 
1248272445.846 	  14 	  4.530 	  0.222 
1248272446.794 	  14 	  4.530 	  0.135 
1248272447.033 	  14 	  4.393 	  0.144 
1248272448.250 	  14 	  4.327 	  0.066 
1248272448.250 	   9 	  2.012 	  0.562 
1248272448.737 	  16 	  3.817 	 -0.168 
1248272448.737 	   9 	  1.986 	  0.565 
1248272448.982 	   9 	  1.995 	  0.567 
1248272449.225 	   9 	  1.960 	  0.568 
1248272449.464 	   9 	  1.981 	  0.534 
1248272449.706 	  16 	  3.674 	 -0.274 
1248272449.706 	  14 	  4.202 	 -0.021 
1248272449.706 	   9 	  2.004 	  0.503 
1248272449.949 	  14 	  4.142 	 -0.028 
1248272449.950 	   9 	  1.986 	  0.502 
1248272450.192 	  14 	  4.142 	 -0.031 
1248272450.192 	   9 	  1.974 	  0.503 
1248272450.435 	  14 	  4.142 	 -0.024 
1248272450.435 	   9 	  1.957 	  0.507 
1248272450.674 	   9 	  1.949 	  0.504 
1248272450.917 	   9 	  1.987 	  0.438 
1248272450.917 	  25 	  3.231 	  0.543 
1248272451.643 	  14 	  3.973 	 -0.106 
1248272451.644 	   9 	  1.946 	  0.442 
1248272451.644 	  25 	  3.231 	  0.531 
1248272451.935 	  25 	  3.208 	  0.532 
1248272452.175 	  41 	  1.111 	  0.512 
1248272452.413 	   9 	  1.946 	  0.369 
1248272452.652 	  23 	  3.267 	  0.461 
1248272452.893 	  23 	  3.231 	  0.458 
1248272453.132 	   9 	  1.910 	  0.370 
1248272453.367 	   9 	  1.925 	  0.311 
1248272453.606 	   9 	  1.920 	  0.298 
1248272453.842 	   9 	  1.901 	  0.290 
1248272454.075 	   9 	  1.860 	  0.366 
1248272454.781 	  14 	  3.674 	  0.072 
1248272455.252 	  16 	  3.431 	 -0.096 
1248272455.252 	  14 	  3.562 	  0.214 
1248272455.487 	  14 	  3.478 	  0.266 
1248272455.722 	  14 	  3.379 	  0.339 
1248272455.958 	  16 	  3.418 	  0.070 
1248272456.191 	  16 	  3.372 	  0.138 
1248272456.426 	  14 	  3.129 	  0.506 
1248272456.661 	  14 	  3.021 	  0.552 
1248272456.897 	  16 	  3.231 	  0.275 
1248272457.133 	  16 	  3.231 	  0.280 
1248272457.368 	  16 	  3.196 	  0.300 
1248272457.605 	  16 	  3.196 	  0.296 
1248272458.314 	  16 	  3.133 	  0.286 
1248272458.784 	  16 	  3.106 	  0.286 
1248272459.019 	  16 	  3.102 	  0.292 
1248272459.253 	  16 	  3.096 	  0.308 
1248272459.489 	  16 	  3.067 	  0.294 
1248272459.960 	  16 	  3.042 	  0.295 
1248272460.430 	  16 	  3.007 	  0.300 
1248272460.665 	  16 	  2.985 	  0.302 
1248272460.902 	  16 	  2.961 	  0.301 
1248272461.135 	  16 	  2.944 	  0.309 
1248272461.369 	  16 	  3.025 	  0.205 
1248272461.844 	  16 	  2.985 	  0.210 
1248272461.844 	  14 	  2.618 	  0.567 
1248272462.099 	  16 	  3.003 	  0.217 
1248272462.346 	  16 	  2.953 	  0.291 
1248272462.592 	  16 	  2.949 	  0.293 
1248272462.837 	  16 	  2.948 	  0.293 
1248272463.077 	  16 	  2.948 	  0.293 
1248272463.318 	  16 	  2.939 	  0.293 
1248272463.790 	  16 	  2.885 	  0.362 
1248272464.025 	  16 	  2.832 	  0.415 
1248272464.263 	  16 	  2.771 	  0.432 
1248272464.971 	  16 	  2.834 	  0.367 
1248272465.447 	  16 	  2.786 	  0.409 
1248272465.683 	  16 	  2.716 	  0.458 
1248272465.918 	  16 	  2.620 	  0.530 
1248272466.154 	  16 	  2.611 	  0.544 
1248272466.632 	  16 	  2.563 	  0.535 
1248272466.869 	  16 	  2.560 	  0.531 
1248272467.103 	  16 	  2.705 	  0.448 
1248272467.337 	  16 	  2.620 	  0.469 
1248272467.572 	  16 	  2.570 	  0.512 
1248272481.143 	  18 	  2.295 	 -0.164 
1248272481.373 	  18 	  2.293 	 -0.113 
1248272481.605 	  18 	  2.286 	 -0.060 
1248272481.837 	  18 	  2.277 	 -0.011 
1248272482.338 	  18 	  2.235 	  0.030 
1248272482.806 	  18 	  2.205 	  0.036 
1248272483.504 	  18 	  2.158 	  0.035 
1248272483.981 	  18 	  2.123 	  0.039 
1248272484.452 	  18 	  2.087 	  0.035 
1248272484.917 	  18 	  2.058 	  0.034 
1248272485.150 	  18 	  2.044 	  0.035 
1248272485.382 	  18 	  2.034 	  0.034 
1248272485.615 	  18 	  2.022 	  0.024 
1248272486.316 	  18 	  1.971 	  0.040 
1248272486.781 	  18 	  1.932 	  0.044 
1248272487.479 	  18 	  1.888 	  0.045 
1248272487.947 	  18 	  1.864 	  0.045 
1248272488.411 	  18 	  1.848 	  0.016 
1248272488.644 	  18 	  1.822 	  0.045 
1248272489.574 	  18 	  1.774 	 -0.041 
1248272489.817 	  18 	  1.757 	 -0.041 
1248272490.050 	  18 	  1.735 	 -0.038 
1248272490.279 	  18 	  1.718 	 -0.069 
1248272490.748 	  45 	  3.440 	  0.557 
1248272490.983 	  45 	  3.399 	  0.563 
1248272491.684 	  45 	  3.548 	  0.478 
1248272492.186 	  45 	  3.522 	  0.479 
1248272492.652 	  45 	  3.584 	  0.431 
1248272493.122 	  45 	  3.594 	  0.404 
1248272493.355 	  45 	  3.584 	  0.407 
1248272493.820 	  45 	  3.584 	  0.376 
1248272495.457 	  45 	  3.584 	  0.235 
1248272496.155 	  45 	  3.584 	  0.239 
1248272496.385 	  45 	  3.606 	  0.181 
1248272496.853 	  45 	  3.584 	  0.154 
1248272497.547 	   7 	  3.628 	  0.519 
1248272498.252 	  45 	  3.541 	  0.072 
1248272498.252 	   7 	  3.562 	  0.518 
1248272498.500 	  45 	  3.541 	  0.030 
1248272499.225 	   7 	  3.674 	  0.439 
1248272499.455 	  45 	  3.458 	 -0.020 
1248272501.383 	  63 	  2.053 	  0.438 
1248272501.628 	  63 	  2.031 	  0.425 
1248272503.062 	   7 	  3.756 	  0.203 
1248272503.062 	  63 	  2.024 	  0.353 
1248272503.294 	   7 	  3.768 	  0.191 
1248272503.294 	  63 	  2.035 	  0.336 
1248272503.527 	   7 	  3.720 	  0.203 
1248272503.527 	  63 	  2.000 	  0.355 
1248272504.224 	   7 	  3.768 	  0.130 
1248272504.224 	  63 	  2.026 	  0.302 
1248272504.459 	   7 	  3.674 	  0.109 
1248272504.927 	   7 	  3.720 	  0.119 
1248272504.927 	  63 	  1.997 	  0.278 
1248272505.390 	  63 	  2.003 	  0.187 
1248272505.852 	  63 	  1.974 	  0.198 
1248272506.084 	   7 	  3.674 	  0.030 
1248272506.315 	  63 	  1.954 	  0.207 
1248272506.548 	   7 	  3.628 	 -0.055 
1248272506.785 	   7 	  3.628 	 -0.054 
1248272506.785 	  63 	  1.957 	  0.117 
1248272507.019 	   7 	  3.628 	 -0.054 
1248272507.019 	  63 	  1.952 	  0.124 
1248272507.725 	  63 	  1.905 	  0.115 
1248272508.212 	  63 	  1.899 	  0.033 
1248272508.698 	   7 	  3.506 	 -0.145 
1248272508.698 	  63 	  1.880 	  0.030 
1248272508.937 	   7 	  3.530 	 -0.135 
1248272508.937 	  63 	  1.865 	  0.033 
1248272509.172 	   7 	  3.484 	 -0.150 
1248272509.173 	  63 	  1.857 	  0.030 
1248272509.403 	  63 	  1.848 	  0.014 
1248272509.638 	  63 	  1.837 	 -0.024 
1248272509.872 	  63 	  1.826 	 -0.039 
1248272510.342 	  63 	  1.800 	 -0.067 
1248272510.839 	  63 	  1.788 	 -0.058 
1248272511.073 	  63 	  1.766 	 -0.078 
1248272511.309 	  41 	  2.135 	  0.565 
1248272511.546 	  63 	  1.746 	 -0.114 
1248272511.547 	  41 	  2.112 	  0.560 
1248272511.783 	  41 	  2.123 	  0.553 
1248272512.057 	  41 	  2.086 	  0.551 
1248272512.289 	  41 	  2.094 	  0.546 
1248272512.524 	  41 	  2.075 	  0.552 
1248272512.759 	  41 	  2.123 	  0.472 
1248272512.994 	  41 	  2.114 	  0.474 
1248272513.230 	  41 	  2.093 	  0.472 
1248272513.466 	  41 	  2.056 	  0.470 
1248272513.714 	  41 	  2.067 	  0.466 
1248272513.950 	  41 	  2.004 	  0.481 
1248272514.183 	  41 	  2.026 	  0.438 
1248272514.419 	  41 	  2.024 	  0.406 
1248272514.657 	  41 	  2.004 	  0.401 
1248272514.889 	  41 	  1.980 	  0.407 
1248272515.127 	  41 	  1.956 	  0.408 
1248272515.364 	  41 	  1.929 	  0.411 
1248272515.834 	  41 	  1.934 	  0.338 
1248272516.070 	  41 	  1.898 	  0.343 
1248272516.308 	  41 	  1.873 	  0.350 
1248272516.545 	  41 	  1.849 	  0.352 
1248272516.782 	  41 	  1.828 	  0.357 
1248272517.019 	  41 	  1.816 	  0.353 
1248272517.253 	  41 	  1.779 	  0.351 
1248272517.488 	  41 	  1.795 	  0.289 
1248272517.728 	  41 	  1.786 	  0.297 
1248272517.964 	  41 	  1.744 	  0.298 
1248272518.201 	  41 	  1.731 	  0.299 
1248272518.438 	  41 	  1.699 	  0.310 
1248272518.675 	  41 	  1.670 	  0.317 
1248272518.911 	  41 	  1.658 	  0.304 
1248272519.147 	  41 	  1.656 	  0.261 
1248272519.383 	  41 	  1.617 	  0.281 
1248272519.621 	  41 	  1.593 	  0.276 
1248272519.856 	  41 	  1.563 	  0.275 
1248272520.092 	  41 	  1.549 	  0.244 
