# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Measurement Data Fomat:
# Time [s]    Subject #    range [m]    bearing [rad] 
1248272317.842 	  16 	  1.476 	 -0.272 
1248272318.082 	  23 	  2.011 	 -0.507 
1248272318.082 	  16 	  1.412 	 -0.386 
1248272318.321 	  16 	  1.371 	 -0.461 
1248272318.562 	  16 	  1.281 	 -0.558 
1248272319.783 	  25 	  2.362 	  0.511 
1248272320.028 	  25 	  2.422 	  0.449 
1248272320.521 	  72 	  6.720 	  0.374 
1248272320.768 	  72 	  6.883 	  0.296 
1248272321.040 	  61 	  3.307 	  0.504 
1248272321.524 	  25 	  2.565 	 -0.133 
1248272321.524 	  61 	  3.589 	  0.315 
1248272321.524 	   9 	  1.325 	  0.459 
1248272321.763 	  25 	  2.507 	 -0.215 
1248272321.763 	  61 	  3.635 	  0.239 
1248272321.763 	   9 	  1.358 	  0.386 
1248272321.999 	  25 	  2.417 	 -0.334 
1248272321.999 	  61 	  3.681 	  0.126 
1248272321.999 	   9 	  1.394 	  0.281 
1248272322.233 	  25 	  2.328 	 -0.419 
1248272322.233 	  72 	  6.883 	 -0.295 
1248272322.233 	  61 	  3.729 	  0.050 
1248272322.233 	   9 	  1.411 	  0.197 
1248272322.468 	  25 	  2.188 	 -0.544 
1248272322.468 	  61 	  3.681 	 -0.070 
1248272322.703 	  61 	  3.589 	 -0.152 
1248272322.937 	  61 	  3.545 	 -0.229 
1248272323.170 	  61 	  3.407 	 -0.356 
1248272323.170 	   9 	  1.353 	 -0.202 
1248272323.408 	  61 	  3.275 	 -0.436 
1248272324.621 	  36 	  6.009 	 -0.186 
1248272325.347 	  36 	  5.946 	 -0.194 
1248272325.588 	  36 	  5.884 	 -0.199 
1248272325.829 	  36 	  5.884 	 -0.201 
1248272326.074 	  32 	  1.586 	  0.405 
1248272326.314 	  41 	  3.226 	 -0.527 
1248272326.314 	  36 	  5.884 	 -0.223 
1248272326.315 	  32 	  1.594 	  0.409 
1248272326.552 	  41 	  3.226 	 -0.530 
1248272326.553 	  36 	  5.884 	 -0.231 
1248272326.553 	  32 	  1.593 	  0.410 
1248272326.796 	  32 	  1.591 	  0.406 
1248272327.036 	  32 	  1.597 	  0.397 
1248272327.276 	  32 	  1.612 	  0.378 
1248272327.516 	  32 	  1.632 	  0.367 
1248272327.757 	  32 	  1.649 	  0.347 
1248272327.999 	  32 	  1.660 	  0.347 
1248272328.239 	  36 	  5.715 	 -0.312 
1248272328.239 	  32 	  1.668 	  0.353 
1248272328.479 	  32 	  1.678 	  0.364 
1248272328.733 	  32 	  1.680 	  0.366 
1248272329.457 	  36 	  5.765 	 -0.305 
1248272329.957 	  36 	  5.650 	 -0.309 
1248272330.219 	  32 	  1.696 	  0.417 
1248272334.773 	  81 	  2.165 	  0.383 
1248272335.738 	  54 	  4.961 	 -0.482 
1248272337.623 	  41 	  3.501 	 -0.258 
1248272338.550 	  36 	  5.434 	  0.196 
1248272338.781 	  36 	  5.540 	  0.197 
1248272339.007 	  36 	  5.540 	  0.200 
1248272340.378 	  81 	  1.847 	  0.432 
1248272340.834 	  36 	  5.332 	 -0.176 
1248272340.835 	  81 	  1.890 	  0.371 
1248272341.321 	  36 	  5.140 	 -0.289 
1248272341.818 	  36 	  5.140 	 -0.327 
1248272342.050 	  36 	  5.049 	 -0.328 
1248272342.513 	  36 	  5.140 	 -0.315 
1248272342.747 	  36 	  5.049 	 -0.322 
1248272342.977 	  36 	  5.004 	 -0.326 
1248272343.440 	  36 	  5.004 	 -0.326 
1248272343.440 	  81 	  1.812 	  0.257 
1248272343.904 	  36 	  4.961 	 -0.327 
1248272344.367 	  36 	  4.945 	 -0.330 
1248272344.600 	  36 	  4.918 	 -0.331 
1248272344.600 	  81 	  1.712 	  0.265 
1248272345.061 	  81 	  1.696 	  0.270 
1248272345.520 	  36 	  4.876 	 -0.339 
1248272345.750 	  36 	  4.794 	 -0.345 
1248272345.981 	  81 	  1.617 	  0.275 
1248272350.290 	  18 	  3.226 	  0.485 
1248272350.517 	  18 	  3.338 	  0.407 
1248272350.746 	  18 	  3.427 	  0.335 
1248272350.974 	  18 	  3.558 	  0.209 
1248272351.492 	  18 	  3.589 	 -0.032 
1248272351.492 	  90 	  1.965 	  0.419 
1248272351.721 	  18 	  3.547 	 -0.114 
1248272351.721 	  90 	  2.018 	  0.346 
1248272352.180 	  90 	  2.087 	  0.148 
1248272352.408 	  90 	  2.095 	  0.070 
1248272352.637 	  90 	  2.100 	 -0.006 
1248272352.865 	  90 	  2.062 	 -0.093 
1248272353.473 	  90 	  1.968 	 -0.276 
1248272353.873 	  45 	  5.140 	 -0.419 
1248272353.873 	   7 	  5.650 	 -0.093 
1248272354.150 	  45 	  5.140 	 -0.427 
1248272354.150 	  90 	  1.848 	 -0.390 
1248272354.151 	  63 	  3.829 	 -0.189 
1248272354.151 	   7 	  5.562 	 -0.103 
1248272354.437 	  45 	  5.049 	 -0.421 
1248272354.437 	  90 	  1.829 	 -0.385 
1248272354.438 	  63 	  3.779 	 -0.185 
1248272354.438 	   7 	  5.540 	 -0.094 
1248272354.675 	  90 	  1.821 	 -0.378 
1248272354.675 	   7 	  5.540 	 -0.084 
1248272354.907 	  63 	  3.779 	 -0.175 
1248272355.138 	  90 	  1.779 	 -0.388 
1248272355.604 	   7 	  5.540 	 -0.100 
1248272356.385 	  90 	  1.693 	 -0.411 
1248272356.385 	  63 	  3.624 	 -0.192 
1248272356.385 	   7 	  5.434 	 -0.105 
1248272356.623 	  90 	  1.663 	 -0.420 
1248272357.338 	  90 	  1.590 	 -0.455 
1248272357.578 	  90 	  1.587 	 -0.451 
1248272357.579 	   7 	  5.332 	 -0.117 
1248272357.822 	   7 	  5.332 	 -0.123 
1248272358.065 	  90 	  1.549 	 -0.473 
1248272358.330 	  63 	  3.482 	 -0.222 
1248272358.581 	  63 	  3.438 	 -0.232 
1248272358.582 	   7 	  5.234 	 -0.128 
1248272358.846 	   7 	  5.234 	 -0.116 
1248272359.107 	  90 	  1.446 	 -0.497 
1248272359.107 	  63 	  3.459 	 -0.218 
1248272359.580 	  90 	  1.423 	 -0.503 
1248272359.580 	  45 	  4.638 	 -0.470 
1248272359.580 	  63 	  3.378 	 -0.238 
1248272359.581 	   7 	  5.140 	 -0.128 
1248272359.819 	  45 	  4.638 	 -0.481 
1248272359.819 	   7 	  5.140 	 -0.134 
1248272360.056 	  90 	  1.386 	 -0.520 
1248272360.056 	  45 	  4.572 	 -0.481 
1248272360.056 	  63 	  3.338 	 -0.236 
1248272360.057 	   7 	  5.140 	 -0.131 
1248272360.530 	  63 	  3.338 	 -0.225 
1248272360.774 	  63 	  3.300 	 -0.245 
1248272360.774 	   7 	  5.049 	 -0.133 
1248272361.052 	  45 	  4.492 	 -0.510 
1248272361.782 	  90 	  1.258 	 -0.559 
1248272361.782 	  63 	  3.190 	 -0.255 
1248272361.782 	   7 	  4.961 	 -0.148 
1248272362.018 	   7 	  4.961 	 -0.154 
1248272363.225 	  63 	  3.087 	 -0.267 
1248272363.954 	  63 	  3.022 	 -0.305 
1248272364.916 	  16 	  1.763 	  0.490 
1248272365.158 	  16 	  1.777 	  0.463 
1248272365.405 	  16 	  1.815 	  0.408 
1248272365.666 	  16 	  1.828 	  0.372 
1248272365.905 	  16 	  1.834 	  0.332 
1248272366.144 	  16 	  1.816 	  0.334 
1248272366.383 	  16 	  1.803 	  0.331 
1248272366.623 	  16 	  1.783 	  0.340 
1248272366.862 	  16 	  1.768 	  0.346 
1248272367.338 	  16 	  1.729 	  0.350 
1248272367.580 	  16 	  1.717 	  0.354 
1248272367.820 	  16 	  1.698 	  0.356 
1248272368.064 	  16 	  1.685 	  0.359 
1248272368.582 	  16 	  1.646 	  0.367 
1248272369.086 	  16 	  1.605 	  0.378 
1248272369.331 	  16 	  1.587 	  0.381 
1248272369.578 	  16 	  1.580 	  0.383 
1248272369.817 	  16 	  1.549 	  0.389 
1248272370.055 	  16 	  1.545 	  0.392 
1248272370.289 	  16 	  1.522 	  0.396 
1248272370.528 	  16 	  1.500 	  0.399 
1248272370.768 	  16 	  1.502 	  0.400 
1248272371.010 	  16 	  1.479 	  0.435 
1248272371.253 	  16 	  1.454 	  0.411 
1248272371.494 	  16 	  1.430 	  0.418 
1248272371.734 	  16 	  1.425 	  0.419 
1248272371.977 	  16 	  1.410 	  0.423 
1248272372.467 	  16 	  1.386 	  0.433 
1248272372.716 	  16 	  1.366 	  0.467 
1248272372.978 	  16 	  1.360 	  0.419 
1248272373.227 	  16 	  1.317 	  0.450 
1248272373.725 	  16 	  1.279 	  0.460 
1248272373.971 	  16 	  1.262 	  0.466 
1248272374.216 	  16 	  1.220 	  0.512 
1248272375.651 	   7 	  3.692 	 -0.503 
1248272375.888 	   7 	  3.642 	 -0.504 
1248272376.124 	   7 	  3.674 	 -0.495 
1248272376.363 	   7 	  3.646 	 -0.497 
1248272376.598 	   7 	  3.611 	 -0.503 
1248272377.074 	   7 	  3.729 	 -0.432 
1248272377.564 	   7 	  3.686 	 -0.428 
1248272378.305 	   7 	  3.754 	 -0.363 
1248272379.537 	  63 	  1.985 	 -0.555 
1248272379.537 	   7 	  3.729 	 -0.294 
1248272380.004 	  63 	  1.975 	 -0.548 
1248272380.472 	  63 	  1.938 	 -0.558 
1248272380.708 	  63 	  1.934 	 -0.552 
1248272380.708 	   7 	  3.729 	 -0.272 
1248272380.943 	   7 	  3.729 	 -0.269 
1248272382.106 	   7 	  3.635 	 -0.285 
1248272382.336 	   7 	  3.589 	 -0.274 
1248272382.800 	  63 	  1.832 	 -0.561 
1248272383.031 	   7 	  3.589 	 -0.290 
1248272383.263 	   7 	  3.545 	 -0.292 
1248272383.725 	   7 	  3.545 	 -0.281 
1248272383.954 	   7 	  3.501 	 -0.292 
1248272384.415 	   7 	  3.501 	 -0.291 
1248272384.645 	   7 	  3.459 	 -0.291 
1248272384.875 	   7 	  3.459 	 -0.284 
1248272385.105 	   7 	  3.455 	 -0.283 
1248272385.335 	   7 	  3.418 	 -0.291 
1248272385.567 	   7 	  3.463 	 -0.281 
1248272385.799 	   7 	  3.445 	 -0.281 
1248272386.030 	   7 	  3.410 	 -0.282 
1248272386.490 	   7 	  3.398 	 -0.291 
1248272386.720 	   7 	  3.378 	 -0.291 
1248272387.412 	   7 	  3.338 	 -0.282 
1248272387.641 	   7 	  3.338 	 -0.296 
1248272388.102 	   7 	  3.338 	 -0.295 
1248272388.331 	   7 	  3.300 	 -0.298 
1248272388.561 	   7 	  3.300 	 -0.294 
1248272388.791 	   7 	  3.300 	 -0.294 
1248272389.021 	   7 	  3.300 	 -0.291 
1248272389.251 	   7 	  3.262 	 -0.295 
1248272389.482 	   7 	  3.262 	 -0.296 
1248272390.401 	   7 	  3.120 	 -0.363 
1248272391.554 	   7 	  2.991 	 -0.453 
1248272392.015 	   7 	  2.930 	 -0.474 
1248272392.709 	   7 	  2.843 	 -0.488 
1248272393.649 	   7 	  2.788 	 -0.507 
1248272393.879 	   7 	  2.727 	 -0.529 
1248272394.111 	   7 	  2.703 	 -0.531 
1248272394.340 	   7 	  2.659 	 -0.549 
1248272424.277 	  72 	  7.234 	  0.503 
1248272424.515 	  72 	  7.188 	  0.500 
1248272424.754 	  72 	  7.143 	  0.501 
1248272424.989 	  72 	  7.234 	  0.494 
1248272425.465 	  27 	  7.623 	  0.486 
1248272425.703 	  27 	  7.623 	  0.482 
1248272425.940 	  27 	  7.623 	  0.485 
1248272426.174 	  72 	  7.424 	  0.374 
1248272426.654 	  27 	  7.834 	  0.409 
1248272426.892 	  72 	  7.424 	  0.352 
1248272428.794 	  27 	  7.834 	  0.322 
1248272429.267 	  54 	  6.564 	  0.446 
1248272429.267 	  25 	  3.159 	  0.495 
1248272429.512 	  54 	  6.564 	  0.451 
1248272429.512 	  25 	  3.151 	  0.492 
1248272429.752 	  54 	  6.564 	  0.445 
1248272429.752 	  25 	  3.155 	  0.498 
1248272430.018 	  72 	  7.834 	  0.175 
1248272430.018 	  54 	  6.564 	  0.450 
1248272430.018 	  25 	  3.141 	  0.494 
1248272430.282 	  54 	  6.595 	  0.449 
1248272430.283 	  25 	  3.149 	  0.494 
1248272430.526 	  54 	  6.595 	  0.449 
1248272430.526 	  25 	  3.141 	  0.492 
1248272430.766 	  25 	  3.120 	  0.498 
1248272431.969 	  25 	  3.168 	  0.433 
1248272431.969 	  23 	  5.103 	  0.484 
1248272432.210 	  54 	  6.720 	  0.370 
1248272432.210 	  25 	  3.164 	  0.427 
1248272432.210 	  23 	  5.140 	  0.480 
1248272432.450 	  72 	  7.834 	  0.100 
1248272432.451 	  25 	  3.137 	  0.432 
1248272432.451 	  23 	  5.049 	  0.479 
1248272432.690 	  72 	  7.623 	  0.096 
1248272432.690 	  54 	  6.641 	  0.378 
1248272432.690 	  25 	  3.138 	  0.431 
1248272432.691 	  23 	  5.079 	  0.476 
1248272433.165 	  54 	  6.740 	  0.297 
1248272433.166 	  25 	  3.208 	  0.358 
1248272433.166 	  61 	  4.629 	  0.469 
1248272434.129 	  61 	  4.714 	  0.397 
1248272434.366 	  72 	  7.424 	 -0.074 
1248272434.367 	  25 	  3.196 	  0.280 
1248272434.367 	  23 	  5.234 	  0.307 
1248272434.367 	  61 	  4.721 	  0.391 
1248272434.367 	  70 	  5.765 	  0.464 
1248272434.607 	  23 	  5.234 	  0.307 
1248272434.607 	  61 	  4.743 	  0.395 
1248272434.607 	  70 	  5.650 	  0.468 
1248272434.848 	  54 	  6.883 	  0.210 
1248272434.848 	  25 	  3.190 	  0.279 
1248272434.848 	  23 	  5.140 	  0.300 
1248272434.848 	  61 	  4.714 	  0.389 
1248272434.848 	  70 	  5.765 	  0.456 
1248272435.088 	  72 	  7.472 	 -0.080 
1248272435.088 	  25 	  3.169 	  0.283 
1248272435.088 	  23 	  5.215 	  0.298 
1248272435.088 	  61 	  4.683 	  0.386 
1248272435.088 	  70 	  5.650 	  0.463 
1248272435.326 	  72 	  7.424 	 -0.079 
1248272435.326 	  25 	  3.155 	  0.282 
1248272435.326 	  23 	  5.140 	  0.300 
1248272435.326 	  61 	  4.700 	  0.393 
1248272435.326 	  70 	  5.650 	  0.466 
1248272435.798 	  61 	  4.794 	  0.307 
1248272436.034 	  61 	  4.794 	  0.313 
1248272436.514 	  72 	  7.234 	 -0.172 
1248272436.514 	  61 	  4.730 	  0.311 
1248272436.514 	  70 	  5.765 	  0.383 
1248272436.988 	  61 	  4.794 	  0.299 
1248272437.464 	  72 	  7.054 	 -0.261 
1248272437.464 	  61 	  4.805 	  0.237 
1248272437.464 	  70 	  5.884 	  0.305 
1248272437.464 	  36 	  7.234 	  0.457 
1248272437.702 	  72 	  7.054 	 -0.261 
1248272437.702 	  61 	  4.794 	  0.236 
1248272437.702 	  36 	  7.234 	  0.464 
1248272438.178 	  72 	  7.054 	 -0.264 
1248272438.178 	  27 	  7.623 	 -0.191 
1248272438.178 	  61 	  4.734 	  0.238 
