9.393 13 2.243 0.098 2.12532 0.0995201
9.393 6 7.623 0.333 7.63065 0.337666
9.393 7 7.424 0.416 7.83362 0.428683
9.393 17 3.902 0.435 2.04227 -2.6408
9.875 12 3.779 0.01 3.61473 -0.000401825
9.875 13 2.22 0.082 2.09644 0.0916884
10.109 13 2.178 0.162 2.08217 0.182625
10.11 6 7.424 0.41 7.58995 0.420275
10.11 17 3.729 0.509 2.08008 -2.57061
10.351 12 3.779 0.097 3.58572 0.0956921
10.352 13 2.152 0.189 2.06762 0.189214
10.352 6 7.234 0.42 7.57653 0.426222
10.352 7 7.234 0.507 7.78171 0.517785
10.594 12 3.759 0.097 3.57019 0.0902857
10.594 13 2.13 0.19 2.05243 0.185095
10.595 6 7.271 0.42 7.56277 0.421043
10.595 7 7.234 0.511 7.76871 0.512737
10.837 6 7.234 0.417 7.54761 0.428053
10.837 7 7.143 0.509 7.7541 0.519904
11.077 13 2.109 0.194 2.01861 0.185514
11.077 6 7.424 0.422 7.53165 0.419762
11.317 7 7.234 0.512 7.72562 0.521746
11.551 13 2.062 0.216 1.98994 0.2481
11.551 6 7.143 0.459 7.50495 0.481316
12.752 12 3.551 0.2 3.43001 0.197513
13.235 13 1.909 0.308 1.88446 0.310041
13.472 13 1.895 0.311 1.86971 0.357466
13.713 13 1.814 0.393 1.85679 0.39132
13.956 13 1.794 0.4 1.84226 0.408701
15.161 12 3.314 0.302 3.27833 0.324191
15.402 13 1.643 0.5 1.75952 0.519747
15.643 13 1.616 0.501 1.74399 0.522578
15.884 13 1.598 0.503 1.72967 0.529634
16.127 13 1.59 0.505 1.7159 0.532263
16.406 13 1.583 0.509 1.69981 0.540839
16.647 13 1.564 0.511 1.68426 0.547719
16.893 12 2.975 0.477 3.17537 0.482751
17.134 12 2.959 0.48 3.1626 0.483514
17.376 12 2.94 0.484 3.14641 0.492801
17.617 12 2.927 0.49 3.1337 0.493276
17.882 12 2.91 0.489 3.11725 0.492254
18.125 12 2.883 0.494 3.10225 0.497079
18.36 15 2.218 -0.559 2.48437 -0.534762
18.6 15 2.223 -0.541 2.47081 -0.5305
19.082 15 2.208 -0.545 2.44219 -0.53843
19.324 15 2.184 -0.546 2.42901 -0.539003
19.564 15 2.164 -0.549 2.41404 -0.549081
19.801 15 2.202 -0.508 2.40249 -0.495554
20.041 15 2.25 -0.481 2.39067 -0.463053
20.283 15 2.229 -0.471 2.37366 -0.472833
20.524 15 2.212 -0.465 2.36057 -0.469741
20.765 15 2.19 -0.477 2.34545 -0.479525
21.004 15 2.195 -0.464 2.33337 -0.476937
21.244 15 2.159 -0.487 2.31685 -0.470545
21.485 15 2.229 -0.409 2.30353 -0.407635
21.726 15 2.205 -0.402 2.28971 -0.394296
21.968 15 2.206 -0.398 2.27684 -0.396298
22.45 15 2.172 -0.405 2.24549 -0.400977
22.692 15 2.13 -0.413 2.23111 -0.412988
22.935 15 2.124 -0.413 2.21459 -0.407715
23.187 15 2.165 -0.357 2.20184 -0.326335
23.446 15 2.163 -0.333 2.18649 -0.328402
23.717 15 2.14 -0.334 2.16832 -0.334451
23.965 15 2.138 -0.334 2.1536 -0.329718
24.209 15 2.113 -0.34 2.13541 -0.341773
24.452 15 2.099 -0.339 2.1217 -0.338522
24.693 15 2.13 -0.265 2.10797 -0.261467
24.935 15 2.121 -0.262 2.09253 -0.262856
25.175 15 2.109 -0.261 2.07862 -0.260841
25.416 15 2.103 -0.259 2.06127 -0.267254
25.896 15 2.107 -0.244 2.032 -0.264592
26.139 15 2.029 -0.268 2.01699 -0.273703
26.377 15 2.045 -0.208 2.00457 -0.187292
26.619 15 2.04 -0.185 1.99131 -0.189832
26.864 15 2.039 -0.184 1.978 -0.190354
27.11 15 2.014 -0.186 1.96245 -0.188127
27.353 15 2.022 -0.189 1.94868 -0.191289
27.598 15 2.005 -0.19 1.93466 -0.19601
27.838 15 1.988 -0.166 1.92096 -0.144948
28.084 15 1.985 -0.132 1.90872 -0.114468
28.329 15 1.974 -0.11 1.89363 -0.11474
28.575 15 1.965 -0.114 1.87941 -0.117127
28.826 15 1.989 -0.09 1.86381 -0.115827
29.081 15 1.938 -0.112 1.84999 -0.113716
29.59 15 1.904 -0.11 1.82452 -0.117969
29.838 15 1.912 -0.113 1.81107 -0.117787
30.079 15 1.886 -0.054 1.79802 -0.0251293
30.324 15 1.88 -0.026 1.78674 -0.0317332
30.566 15 1.879 -0.024 1.77332 -0.0326634
30.81 15 1.855 -0.023 1.76303 -0.02958
31.055 15 1.834 -0.022 1.74988 -0.0268098
31.3 15 1.823 -0.021 1.73662 -0.0267558
31.544 15 1.812 -0.023 1.72407 -0.0299225
31.789 15 1.8 -0.024 1.71137 -0.0210259
32.032 15 1.786 0.044 1.69712 0.0367586
32.276 15 1.774 0.052 1.68768 0.0499677
32.571 15 1.759 0.059 1.67094 0.0560191
32.813 15 1.74 0.06 1.65953 0.0558246
33.05 15 1.726 0.06 1.64894 0.056013
33.287 15 1.724 0.015 1.6397 0.00511361
33.525 15 1.715 -0.017 1.63071 -0.0366288
33.762 15 1.694 -0.063 1.62421 -0.079565
33.999 15 1.689 -0.109 1.61692 -0.127884
34.249 15 1.662 -0.167 1.60838 -0.18958
34.631 15 1.635 -0.22 1.59741 -0.260112
34.955 15 1.594 -0.278 1.58646 -0.309976
35.272 15 1.62 -0.283 1.57816 -0.314874
35.653 15 1.567 -0.313 1.57901 -0.315244
35.901 15 1.571 -0.314 1.57861 -0.315096
36.145 15 1.566 -0.314 1.57873 -0.315289
36.39 15 1.568 -0.314 1.57854 -0.314883
36.635 15 1.57 -0.311 1.57787 -0.310616
36.88 15 1.569 -0.305 1.5714 -0.31016
37.126 15 1.557 -0.312 1.56343 -0.313082
37.375 15 1.547 -0.312 1.55668 -0.319192
37.626 15 1.541 -0.315 1.54701 -0.320976
37.886 15 1.539 -0.318 1.53875 -0.319144
38.122 15 1.529 -0.322 1.53378 -0.323812
38.391 15 1.515 -0.318 1.52712 -0.320408
38.644 15 1.509 -0.324 1.52052 -0.322884
38.901 15 1.503 -0.318 1.51524 -0.323534
39.171 15 1.501 -0.314 1.5078 -0.323941
39.479 15 1.489 -0.326 1.50063 -0.32761
39.716 15 1.497 -0.271 1.49386 -0.272921
39.959 15 1.525 -0.192 1.49148 -0.170282
40.193 15 1.562 -0.037 1.48916 -0.0149309
40.425 15 1.553 0.08 1.48844 0.101286
40.658 15 1.525 0.203 1.48887 0.237767
40.895 15 1.467 0.346 1.48867 0.353953
41.133 15 1.469 0.353 1.48965 0.347314
41.37 15 1.475 0.352 1.48931 0.346793
41.611 15 1.481 0.334 1.49129 0.323832
41.875 15 1.492 0.313 1.49195 0.290645
42.114 15 1.489 0.307 1.49171 0.30904
42.36 15 1.461 0.369 1.49177 0.397283
42.602 15 1.485 0.334 1.49287 0.313072
42.846 15 1.522 0.247 1.49157 0.201864
43.087 15 1.542 0.12 1.49263 0.068548
43.333 15 1.564 -0.031 1.49386 -0.0660436
43.581 15 1.547 -0.147 1.48645 -0.188572
43.87 15 1.476 -0.272 1.47137 -0.309628
44.11 15 1.412 -0.386 1.45931 -0.407828
44.349 15 1.371 -0.461 1.44893 -0.496404
44.59 15 1.281 -0.558 1.43908 -0.596677
45.811 12 2.362 0.511 2.55609 0.527725
46.056 12 2.422 0.449 2.54447 0.426418
46.549 6 6.72 0.374 6.83602 0.36099
46.796 6 6.883 0.296 6.8257 0.26473
47.068 17 3.307 0.504 3.15849 2.76036
47.552 12 2.565 -0.133 2.47189 -0.158217
47.552 17 3.589 0.315 3.18094 2.56066
47.552 13 1.325 0.459 1.39518 0.443166
47.791 12 2.507 -0.215 2.4603 -0.25346
47.791 17 3.635 0.239 3.19086 2.468
47.791 13 1.358 0.386 1.38475 0.352359
48.027 12 2.417 -0.334 2.45019 -0.343386
48.027 17 3.681 0.126 3.19918 2.38094
48.027 13 1.394 0.281 1.37514 0.266191
48.261 12 2.328 -0.419 2.43955 -0.451992
48.261 6 6.883 -0.295 6.75453 -0.32907
48.261 17 3.729 0.05 3.20772 2.27572
48.261 13 1.411 0.197 1.36474 0.161488
48.496 12 2.188 -0.544 2.42893 -0.524811
48.496 17 3.681 -0.07 3.2153 2.20799
48.731 17 3.589 -0.152 3.22288 2.11345
48.965 17 3.545 -0.229 3.22849 2.03303
49.198 17 3.407 -0.356 3.2345 1.93724
49.198 13 1.353 -0.202 1.31638 -0.188168
49.436 17 3.275 -0.436 3.23872 1.84558
50.649 10 6.009 -0.186 5.80947 -0.198058
51.375 10 5.946 -0.194 5.76111 -0.197576
51.616 10 5.884 -0.199 5.74531 -0.19723
51.857 10 5.884 -0.201 5.74102 -0.208424
52.342 10 5.884 -0.223 5.73881 -0.226162
52.581 10 5.884 -0.231 5.73883 -0.226371
54.267 10 5.715 -0.312 5.7406 -0.315359
55.485 10 5.765 -0.305 5.73196 -0.311507
55.985 10 5.65 -0.309 5.71571 -0.308343
60.801 14 2.165 0.383 2.18921 0.375214
61.766 8 4.961 -0.482 5.299 -0.463537
64.578 10 5.434 0.196 5.31272 0.192408
64.809 10 5.54 0.197 5.29578 0.193666
65.035 10 5.54 0.2 5.28139 0.193355
66.406 14 1.847 0.432 1.91507 0.43709
66.862 10 5.332 -0.176 5.17138 -0.180963
66.863 14 1.89 0.371 1.8899 0.350766
67.349 10 5.14 -0.289 5.13904 -0.293043
67.846 10 5.14 -0.327 5.10605 -0.327325
68.078 10 5.049 -0.328 5.09173 -0.324402
68.541 10 5.14 -0.315 5.08263 -0.319336
68.775 10 5.049 -0.322 5.06908 -0.3192
69.005 10 5.004 -0.326 5.05532 -0.325505
69.468 10 5.004 -0.326 5.02492 -0.329239
69.468 14 1.812 0.257 1.74205 0.232429
69.932 10 4.961 -0.327 4.99524 -0.326827
70.395 10 4.945 -0.33 4.96586 -0.327808
70.628 10 4.918 -0.331 4.95062 -0.324335
70.628 14 1.712 0.265 1.66605 0.253533
71.089 14 1.696 0.27 1.63649 0.252552
71.548 10 4.876 -0.339 4.89167 -0.335502
71.778 10 4.794 -0.345 4.87807 -0.332577
72.009 14 1.617 0.275 1.57822 0.272724
76.318 11 3.226 0.485 2.66682 -2.43089
76.545 11 3.338 0.407 2.67509 -2.51752
76.774 11 3.427 0.335 2.68374 -2.60629
77.002 11 3.558 0.209 2.68899 -2.71644
77.52 11 3.589 -0.032 2.70186 -2.98982
77.52 16 1.965 0.419 2.03933 0.409947
77.749 11 3.547 -0.114 2.7126 -3.07849
77.749 16 2.018 0.346 2.02921 0.323487
78.208 16 2.087 0.148 2.00844 0.155766
78.436 16 2.095 0.07 1.99664 0.0561294
78.665 16 2.1 -0.006 1.98648 -0.0193879
78.893 16 2.062 -0.093 1.97472 -0.120946
79.501 16 1.968 -0.276 1.94629 -0.339655
79.901 18 5.14 -0.419 5.34799 -0.424993
79.901 19 5.65 -0.093 5.35766 -0.115589
80.178 18 5.14 -0.427 5.32899 -0.416344
80.178 16 1.848 -0.39 1.90155 -0.383368
80.179 20 3.829 -0.189 3.69965 -0.190784
80.179 19 5.562 -0.103 5.33654 -0.105033
80.465 18 5.049 -0.421 5.3091 -0.410363
80.465 16 1.829 -0.385 1.88142 -0.379802
80.466 20 3.779 -0.185 3.67909 -0.18493
80.466 19 5.54 -0.094 5.31579 -0.0985851
80.703 16 1.821 -0.378 1.86535 -0.369087
80.703 19 5.54 -0.084 5.29802 -0.08406
80.935 20 3.779 -0.175 3.64444 -0.178698
81.166 16 1.779 -0.388 1.83344 -0.379109
81.632 19 5.54 -0.1 5.2303 -0.110944
82.413 16 1.693 -0.411 1.751 -0.413263
82.413 20 3.624 -0.192 3.54019 -0.195634
82.413 19 5.434 -0.105 5.17504 -0.104583
82.651 16 1.663 -0.42 1.73454 -0.429653
83.366 16 1.59 -0.455 1.68821 -0.437836
83.606 16 1.587 -0.451 1.67237 -0.443329
83.607 19 5.332 -0.117 5.08968 -0.11622
83.85 19 5.332 -0.123 5.07143 -0.127337
84.093 16 1.549 -0.473 1.6406 -0.465058
84.358 20 3.482 -0.222 3.40213 -0.229594
84.609 20 3.438 -0.232 3.38403 -0.236292
84.61 19 5.234 -0.128 5.0168 -0.1396
84.874 19 5.234 -0.116 4.99857 -0.128891
85.135 16 1.446 -0.497 1.57319 -0.485616
85.135 20 3.459 -0.218 3.34775 -0.229132
85.608 16 1.423 -0.503 1.54319 -0.500691
85.608 18 4.638 -0.47 4.97128 -0.471545
85.608 20 3.378 -0.238 3.31516 -0.236973
85.609 19 5.14 -0.128 4.94527 -0.135535
85.847 18 4.638 -0.481 4.95526 -0.478743
85.847 19 5.14 -0.134 4.92932 -0.143438
86.084 16 1.386 -0.52 1.51311 -0.509972
86.084 18 4.572 -0.481 4.94066 -0.473028
86.084 20 3.338 -0.236 3.28172 -0.237764
86.085 19 5.14 -0.131 4.91262 -0.136656
86.558 20 3.338 -0.225 3.24887 -0.236331
86.802 20 3.3 -0.245 3.23193 -0.250384
86.802 19 5.049 -0.133 4.86203 -0.147151
87.08 18 4.492 -0.51 4.87722 -0.496902
87.81 16 1.258 -0.559 1.40627 -0.560956
87.81 20 3.19 -0.255 3.16128 -0.254748
87.81 19 4.961 -0.148 4.7897 -0.147877
88.046 19 4.961 -0.154 4.77121 -0.162693
89.253 20 3.087 -0.267 3.06273 -0.273451
89.982 20 3.022 -0.305 3.01125 -0.293871
90.944 15 1.763 0.49 1.89918 0.49413
91.186 15 1.777 0.463 1.88508 0.441618
91.433 15 1.815 0.408 1.87138 0.404757
91.694 15 1.828 0.372 1.85357 0.356708
91.933 15 1.834 0.332 1.83867 0.330246
92.172 15 1.816 0.334 1.8245 0.329022
92.411 15 1.803 0.331 1.80912 0.3306
92.651 15 1.783 0.34 1.79498 0.33564
92.89 15 1.768 0.346 1.78039 0.338153
93.366 15 1.729 0.35 1.74844 0.345524
93.608 15 1.717 0.354 1.7328 0.350248
93.848 15 1.698 0.356 1.71717 0.353274
94.092 15 1.685 0.359 1.70266 0.356829
94.61 15 1.646 0.367 1.67008 0.367554
95.114 15 1.605 0.378 1.63774 0.375559
95.359 15 1.587 0.381 1.62375 0.377928
95.606 15 1.58 0.383 1.60655 0.383889
95.845 15 1.549 0.389 1.59299 0.387267
96.083 15 1.545 0.392 1.57654 0.39044
96.317 15 1.522 0.396 1.56374 0.393919
96.556 15 1.5 0.399 1.54875 0.397527
96.796 15 1.502 0.4 1.53401 0.401276
97.038 15 1.479 0.435 1.52061 0.404765
97.281 15 1.454 0.411 1.50387 0.411045
97.522 15 1.43 0.418 1.48984 0.416772
97.762 15 1.425 0.419 1.47565 0.420674
98.005 15 1.41 0.423 1.45964 0.424873
98.495 15 1.386 0.433 1.43013 0.434968
98.744 15 1.366 0.467 1.41504 0.440832
99.006 15 1.36 0.419 1.39955 0.446654
99.255 15 1.317 0.45 1.38408 0.450546
99.753 15 1.279 0.46 1.35445 0.460851
99.999 15 1.262 0.466 1.34042 0.517745
100.244 15 1.22 0.512 1.32783 0.552868
101.679 19 3.692 -0.503 3.97536 -0.495326
101.916 19 3.642 -0.504 3.96197 -0.492171
102.152 19 3.674 -0.495 3.94776 -0.492616
102.391 19 3.646 -0.497 3.93233 -0.491845
102.626 19 3.611 -0.503 3.91841 -0.497131
103.102 19 3.729 -0.432 3.89246 -0.418767
103.592 19 3.686 -0.428 3.86168 -0.419424
104.333 19 3.754 -0.363 3.81512 -0.371139
105.565 20 1.985 -0.555 2.2166 -0.543
105.565 19 3.729 -0.294 3.74109 -0.296722
106.032 20 1.975 -0.548 2.19335 -0.547863
106.5 20 1.938 -0.558 2.16702 -0.551023
106.736 20 1.934 -0.552 2.15373 -0.541911
106.736 19 3.729 -0.272 3.67111 -0.284235
106.971 19 3.729 -0.269 3.65491 -0.272763
108.134 19 3.635 -0.285 3.58803 -0.27555
108.364 19 3.589 -0.274 3.57784 -0.277665
108.828 20 1.832 -0.561 2.04899 -0.55721
109.059 19 3.589 -0.29 3.54219 -0.280944
109.291 19 3.545 -0.292 3.53144 -0.279147
109.753 19 3.545 -0.281 3.50873 -0.280459
109.982 19 3.501 -0.292 3.4973 -0.280293
110.443 19 3.501 -0.291 3.47463 -0.282873
110.673 19 3.459 -0.291 3.46529 -0.282263
110.903 19 3.459 -0.284 3.45257 -0.280584
111.133 19 3.455 -0.283 3.44186 -0.285227
111.363 19 3.418 -0.291 3.43015 -0.280789
111.595 19 3.463 -0.281 3.42064 -0.283133
111.827 19 3.445 -0.281 3.40879 -0.281114
112.058 19 3.41 -0.282 3.40011 -0.283826
112.518 19 3.398 -0.291 3.38205 -0.287769
112.748 19 3.378 -0.291 3.3726 -0.289027
113.44 19 3.338 -0.282 3.34532 -0.288518
113.669 19 3.338 -0.296 3.3341 -0.28912
114.13 19 3.338 -0.295 3.3155 -0.294812
114.359 19 3.3 -0.298 3.3061 -0.297196
114.589 19 3.3 -0.294 3.29675 -0.296448
114.819 19 3.3 -0.294 3.28853 -0.293459
115.049 19 3.3 -0.291 3.27893 -0.293289
115.279 19 3.262 -0.295 3.27055 -0.295399
115.51 19 3.262 -0.296 3.25951 -0.30878
116.429 19 3.12 -0.363 3.21247 -0.368708
117.582 19 2.991 -0.453 3.14428 -0.434536
118.043 19 2.93 -0.474 3.11483 -0.45612
118.737 19 2.843 -0.488 3.06832 -0.478495
119.677 19 2.788 -0.507 3.00897 -0.511254
119.907 19 2.727 -0.529 2.99557 -0.524575
120.139 19 2.703 -0.531 2.98124 -0.521094
120.368 19 2.659 -0.549 2.96674 -0.528937
150.305 6 7.234 0.503 7.71515 0.496946
150.543 6 7.188 0.5 7.70076 0.500307
150.782 6 7.143 0.501 7.68685 0.501502
151.017 6 7.234 0.494 7.67385 0.484096
151.493 7 7.623 0.486 8.16492 0.490878
151.731 7 7.623 0.482 8.15098 0.486973
151.968 7 7.623 0.485 8.13516 0.492809
152.202 6 7.424 0.374 7.60475 0.35552
152.682 7 7.834 0.409 8.09435 0.406018
152.92 6 7.424 0.352 7.55994 0.334921
154.822 7 7.834 0.322 7.96484 0.318827
155.295 8 6.564 0.446 6.92277 0.455853
155.295 12 3.159 0.495 3.38865 0.500828
155.54 8 6.564 0.451 6.92135 0.455575
155.54 12 3.151 0.492 3.38727 0.500697
155.78 8 6.564 0.445 6.92171 0.457543
155.78 12 3.155 0.498 3.38762 0.502626
156.046 6 7.834 0.175 7.41374 0.171651
156.046 8 6.564 0.45 6.92164 0.453278
156.046 12 3.141 0.494 3.38755 0.498399
156.31 8 6.595 0.449 6.92181 0.454034
156.311 12 3.149 0.494 3.38772 0.499106
156.554 8 6.595 0.449 6.91966 0.452317
156.554 12 3.141 0.492 3.38562 0.49761
156.794 12 3.12 0.498 3.37417 0.5001
157.997 12 3.168 0.433 3.30617 0.43487
158.238 8 6.72 0.37 6.82358 0.382833
158.238 12 3.164 0.427 3.29187 0.436426
158.478 6 7.834 0.1 7.29152 0.0977222
158.479 12 3.137 0.432 3.2778 0.439065
158.718 6 7.623 0.096 7.27588 0.0943786
158.718 8 6.641 0.378 6.79494 0.381723
158.718 12 3.138 0.431 3.26395 0.437718
159.193 8 6.74 0.297 6.76584 0.297507
159.194 12 3.208 0.358 3.23546 0.355618
159.194 17 4.629 0.469 4.75597 1.84453
160.157 17 4.714 0.397 4.77367 1.76656
160.394 6 7.424 -0.074 7.16889 -0.0839539
160.395 12 3.196 0.28 3.16332 0.270734
160.395 17 4.721 0.391 4.77496 1.76743
160.395 9 5.765 0.464 6.03392 0.466117
160.635 17 4.743 0.395 4.7811 1.77234
160.635 9 5.65 0.468 6.0212 0.469554
160.876 8 6.883 0.21 6.6587 0.207822
160.876 12 3.19 0.279 3.13022 0.272546
160.876 17 4.714 0.389 4.78203 1.77328
160.876 9 5.765 0.456 6.00328 0.467528
161.116 6 7.472 -0.08 7.11748 -0.090068
161.116 12 3.169 0.283 3.11463 0.270108
161.116 17 4.683 0.386 4.78799 1.77193
161.116 9 5.65 0.463 5.98935 0.464487
161.354 6 7.424 -0.079 7.10296 -0.0781589
161.354 12 3.155 0.282 3.10056 0.283449
161.354 17 4.7 0.393 4.79089 1.78702
161.354 9 5.65 0.466 5.9763 0.477674
161.826 17 4.794 0.307 4.79518 1.68783
162.062 17 4.794 0.313 4.79687 1.69107
162.542 6 7.234 -0.172 7.02861 -0.178597
162.542 17 4.73 0.311 4.80202 1.70373
162.542 9 5.765 0.383 5.90713 0.38386
163.016 17 4.794 0.299 4.80655 1.69845
163.492 6 7.054 -0.261 6.96976 -0.267621
163.492 17 4.805 0.237 4.80899 1.62885
163.492 9 5.884 0.305 5.85097 0.300187
163.492 10 7.234 0.457 7.64531 0.462881
163.73 6 7.054 -0.261 6.95452 -0.261456
163.73 17 4.794 0.236 4.81103 1.63865
163.73 10 7.234 0.464 7.63194 0.470518
164.206 6 7.054 -0.264 6.92208 -0.275881
164.206 7 7.623 -0.191 7.44519 -0.204511
164.206 17 4.734 0.238 4.81427 1.63225
164.206 9 5.884 0.306 5.80498 0.296336
164.206 10 7.054 0.463 7.60262 0.459308
164.442 17 4.714 0.233 4.81473 1.6487
164.907 17 4.794 0.165 4.82284 1.54886
164.907 10 7.424 0.395 7.56675 0.370305
165.142 17 4.714 0.16 4.81854 1.5475
165.844 12 2.991 0.049 2.81154 -0.00176484
165.844 10 7.234 0.387 7.50501 0.358725
166.544 10 7.424 0.309 7.46333 0.267686
166.544 13 2.684 0.5 2.86917 0.456931
167.501 8 6.416 -0.207 6.238 -0.221584
167.739 12 2.815 -0.121 2.69478 -0.136955
167.739 13 2.735 0.436 2.805 0.429011
168.902 12 2.709 -0.207 2.6279 -0.224437
169.369 17 4.431 -0.086 4.7982 1.37393
169.601 8 6.009 -0.299 6.11355 -0.298745
170.066 14 4.104 0.469 4.35985 0.466329
170.768 14 4.055 0.473 4.32043 0.477332
171.462 14 4.226 0.386 4.28703 0.394508
171.927 17 4.178 -0.261 4.76072 1.23748
171.928 14 4.17 0.396 4.26168 0.395835
172.858 9 5.434 -0.27 5.29216 -0.273531
172.858 14 4.226 0.323 4.21619 0.317411
173.09 14 4.226 0.32 4.20458 0.321093
173.555 17 3.941 -0.363 4.73257 1.16807
173.555 14 4.226 0.322 4.18296 0.317129
173.788 9 5.332 -0.269 5.24624 -0.276734
174.021 14 4.226 0.316 4.16005 0.325519
174.248 17 3.881 -0.398 4.71906 1.15533
175.176 17 3.729 -0.461 4.69872 1.10077
175.867 17 3.589 -0.532 4.68299 1.03577
176.331 17 3.545 -0.554 4.67262 1.01319
176.564 9 4.794 -0.472 5.11476 -0.466647
176.795 9 4.794 -0.466 5.10551 -0.477785
177.03 10 6.883 -0.282 6.89533 -0.287158
177.265 17 3.473 -0.56 4.65158 1.0241
177.496 10 6.883 -0.282 6.87674 -0.292118
177.734 10 7.054 -0.281 6.86731 -0.292114
177.966 9 4.794 -0.479 5.06069 -0.471972
178.657 9 4.492 -0.559 5.03198 -0.54929
180.078 10 6.274 -0.457 6.76748 -0.468374
180.54 13 2.238 -0.211 2.16605 -0.223936
181.004 14 4.046 0.002 3.844 -0.0226245
181.469 13 2.189 -0.217 2.12635 -0.237953
181.701 13 2.173 -0.216 2.1198 -0.231983
181.933 13 2.184 -0.216 2.11299 -0.2288
182.16 13 2.13 -0.272 2.10074 -0.290712
182.394 14 3.99 -0.084 3.78893 -0.0925665
182.629 13 2.101 -0.288 2.08557 -0.301407
182.629 14 3.99 -0.08 3.7813 -0.0866445
182.864 13 2.095 -0.293 2.07923 -0.304572
182.864 14 3.951 -0.085 3.77463 -0.0889595
183.098 13 2.088 -0.292 2.07058 -0.307831
183.098 14 3.953 -0.084 3.76581 -0.0913295
183.565 13 2.073 -0.292 2.05629 -0.306476
183.565 14 3.944 -0.075 3.75081 -0.0880663
183.8 13 2.065 -0.296 2.04815 -0.311398
183.8 14 3.962 -0.075 3.74231 -0.0919481
184.948 14 3.829 -0.18 3.69981 -0.182918
185.178 14 3.829 -0.175 3.69213 -0.176111
185.868 14 3.829 -0.177 3.66924 -0.179027
186.099 14 3.829 -0.166 3.66194 -0.179659
186.559 14 3.779 -0.165 3.65972 -0.175205
187.707 14 3.729 -0.237 3.61957 -0.246651
189.074 14 3.589 -0.296 3.57518 -0.295944
189.304 14 3.602 -0.289 3.56999 -0.300599
189.534 14 3.593 -0.296 3.56414 -0.296391
192.023 9 4.638 -0.334 4.66782 -0.313261
192.482 9 4.876 -0.131 4.64584 -0.13684
192.713 9 4.876 -0.073 4.63304 -0.069563
192.946 9 4.876 -0.02 4.61494 -0.0298814
